datetime,season,mask_shed,mask_up,Q_shed_kW,Q_up_kW,P_IT_kW,P_Cool_kW,P_Other_kW
2024-07-26 09:00:00,Summer,False,False,0.0,0.0,2613.682036023957,562.3098383594273,696.6481256166152
2024-07-26 09:15:00,Summer,False,False,0.0,0.0,2641.3219812776315,563.7827704842085,704.0152482381601
2024-07-26 09:30:00,Summer,False,False,0.0,0.0,2636.9403346568115,565.4922966953677,702.847368647821
2024-07-26 09:45:00,Summer,False,False,0.0,0.0,2662.947820325329,567.1128025065888,709.7793771680829
2024-07-26 10:00:00,Summer,False,False,0.0,0.0,2655.9301909693063,568.3209035840227,707.9089054466709
2024-07-26 10:15:00,Summer,False,False,0.0,0.0,2696.4885940582767,572.6321053894118,718.7193005523117
2024-07-26 10:30:00,Summer,False,False,0.0,0.0,2731.231421193489,576.6289607906466,727.9796180158646
2024-07-26 10:45:00,Summer,False,False,0.0,0.0,2753.841296601872,580.6326724113741,734.006030986754
2024-07-26 11:00:00,Summer,True,False,1612.938755519453,0.0,2751.932834909294,584.9698135234916,733.4973515672145
2024-07-26 11:15:00,Summer,True,False,1609.4423317310834,0.0,2720.375271944914,582.698696910614,725.086031144472
2024-07-26 11:30:00,Summer,True,False,1610.5119139305637,0.0,2734.0939449302364,580.6834629169334,728.7425921528304
2024-07-26 11:45:00,Summer,True,False,1612.6375752404174,0.0,2758.4806759839184,578.596717613504,735.2426064025777
2024-07-26 12:00:00,Summer,False,False,0.0,0.0,2757.4045169902606,576.1197149201105,734.9557680896291
2024-07-26 12:15:00,Summer,False,False,0.0,0.0,2752.8566900991696,576.1197149201105,733.7435949807199
2024-07-26 12:30:00,Summer,False,False,0.0,0.0,2730.1175556437156,576.1197149201105,727.6827294361739
2024-07-26 12:45:00,Summer,False,False,0.0,0.0,2748.3088632080785,576.1197149201105,732.5314218718106
2024-07-26 13:00:00,Summer,True,False,1611.0972493291215,0.0,2746.7929209110484,576.1197149201105,732.1273641688409
2024-07-26 13:15:00,Summer,True,False,1610.0317138911375,0.0,2736.229955515584,576.0581222638608,729.3119222205548
2024-07-26 13:30:00,Summer,True,False,1610.6177068853958,0.0,2742.5202609663816,575.7712052583852,730.9885337752336
2024-07-26 13:45:00,Summer,True,False,1607.3974149102896,0.0,2711.094594814167,575.253036192486,722.612368993347
2024-07-26 14:00:00,Summer,True,False,1609.3144706473154,0.0,2731.398296604274,574.4976065792524,728.0240968164736
2024-07-26 14:15:00,Summer,True,False,1610.8118191255728,0.0,2740.3629991832845,578.5034613816296,730.4135394350861
2024-07-26 14:30:00,Summer,True,False,1613.8481363274561,0.0,2764.2312210860773,582.8334281256555,736.775350788267
2024-07-26 14:45:00,Summer,True,False,1613.2472699567018,0.0,2751.704848196875,587.1785675800952,733.43658422303
2024-07-26 15:00:00,Summer,True,False,1611.86688145164,0.0,2731.8382701926253,591.2203628825172,728.1413669248573
2024-07-26 15:15:00,Summer,True,False,1611.865891166371,0.0,2731.8492757045065,591.2064239728019,728.1443003226915
2024-07-26 15:30:00,Summer,True,False,1613.8944131244718,0.0,2754.1148814649805,589.8861665198256,734.0789520151939
2024-07-26 15:45:00,Summer,True,False,1613.8213687212979,0.0,2758.127339887274,586.7242315504698,735.148428562256
2024-07-26 16:00:00,Summer,True,False,1612.762837322518,0.0,2753.887897623802,582.4936504009185,734.0184519752797
2024-07-26 16:15:00,Summer,True,False,1607.9423794466065,0.0,2705.0381443488704,582.9237667447961,720.9980889063335
2024-07-26 16:30:00,Summer,True,False,1609.141645114606,0.0,2717.3155831787294,582.7339119782214,724.2705048430496
2024-07-26 16:45:00,Summer,True,False,1607.8957940647936,0.0,2705.555869886139,582.2680471745309,721.1360829393301
2024-07-26 17:00:00,Summer,False,False,0.0,0.0,2734.6663152920983,581.8785335466482,728.8951511612538
2024-07-26 17:15:00,Summer,False,False,0.0,0.0,2699.0780720878083,582.7924305452967,719.4094973668954
2024-07-26 17:30:00,Summer,False,False,0.0,0.0,2659.266620215935,583.295185912528,708.7981938715369
2024-07-26 17:45:00,Summer,False,False,0.0,0.0,2649.8276927434545,583.7299554196957,706.2823518368501
2024-07-26 18:00:00,Summer,False,False,0.0,0.0,2565.893059942627,584.4364390459448,683.9105010114274
2024-07-26 18:15:00,Summer,False,False,0.0,0.0,2546.911448486682,579.6773897251439,678.8511617881746
2024-07-26 18:30:00,Summer,False,False,0.0,0.0,2499.1021091445496,574.9497812750847,666.108109580366
2024-07-26 18:45:00,Summer,False,False,0.0,0.0,2519.4855325010185,570.2533811910655,671.5410863079161
