datetime,"태양광(BTM,추정)","태양광(PPA,추정)",태양광(전력시장),양수,수력,가스,풍력,신재생,유류,국내탄,유연탄,원자력,PV_total
2024-06-01 00:00:00,0.0,0.0,0.0,805.14,632.32,18023.53,0.0,3570.06,266.72,310.33,13383.73,20596.13,0.0
2024-06-01 00:15:00,0.0,0.0,0.0,689.87,610.85,17582.7,0.0,3496.57,264.62,311.32,13352.17,20598.4,0.0
2024-06-01 00:30:00,0.0,0.0,0.0,595.43,620.52,16939.43,0.0,3475.23,265.34,310.22,13396.27,20598.63,0.0
2024-06-01 00:45:00,0.0,0.0,0.0,447.79,617.72,16358.03,0.0,3455.03,265.04,308.86,13379.87,20602.13,0.0
2024-06-01 01:00:00,0.0,0.0,0.0,398.79,615.39,15945.1,0.0,3452.95,269.23,311.23,13348.17,20608.33,0.0
2024-06-01 01:15:00,0.0,0.0,0.0,397.22,618.55,15684.0,0.0,3440.04,267.57,309.28,13386.97,20598.8,0.0
2024-06-01 01:30:00,0.0,0.0,0.0,397.83,617.58,15440.3,0.0,3429.25,266.23,309.42,13349.97,20601.17,0.0
2024-06-01 01:45:00,0.0,0.0,0.0,398.76,616.21,15018.67,0.0,3372.08,280.67,310.04,13306.63,20598.7,0.0
2024-06-01 02:00:00,0.0,0.0,0.0,400.02,608.98,14780.77,0.0,3356.18,291.02,311.09,13339.9,20607.43,0.0
2024-06-01 02:15:00,0.0,0.0,0.0,400.09,601.49,14454.73,0.0,3346.15,292.63,310.35,13307.33,20605.13,0.0
2024-06-01 02:30:00,0.0,0.0,0.0,398.23,598.35,14286.03,0.0,3340.4,294.96,310.17,13288.37,20585.6,0.0
2024-06-01 02:45:00,0.0,0.0,0.0,398.1,603.19,14069.07,0.0,3340.96,295.88,309.94,13144.27,20602.6,0.0
2024-06-01 03:00:00,0.0,0.0,0.0,214.81,601.7,14010.47,0.0,3366.6,292.56,310.85,12970.27,20616.1,0.0
2024-06-01 03:15:00,0.0,0.0,0.0,-204.12,604.19,14260.03,0.0,3371.73,295.94,310.09,13146.07,20615.67,0.0
2024-06-01 03:30:00,0.0,0.0,0.0,-203.71,609.68,14230.87,0.0,3351.5,288.47,310.92,13154.73,20605.0,0.0
2024-06-01 03:45:00,0.0,0.0,0.0,-225.38,621.68,14004.67,0.0,3349.86,282.56,310.36,13186.77,20597.3,0.0
2024-06-01 04:00:00,0.0,0.0,15.63,-585.16,624.34,14202.83,0.0,3354.17,277.31,311.65,13313.67,20603.3,15.63
2024-06-01 04:15:00,0.0,0.0,15.36,-972.33,614.95,14503.73,0.0,3363.67,272.97,310.99,13378.4,20606.13,15.36
2024-06-01 04:30:00,0.0,0.0,15.06,-1187.43,620.05,14640.03,0.0,3320.55,281.74,311.01,13400.73,20615.17,15.06
2024-06-01 04:45:00,0.0,0.0,15.47,-1189.92,617.86,14515.3,0.0,3315.67,286.63,310.54,13343.43,20603.4,15.47
2024-06-01 05:00:00,0.0,0.0,15.33,-1185.65,627.26,14494.3,0.0,3347.31,288.09,310.96,13410.73,20604.37,15.33
2024-06-01 05:15:00,0.0,0.0,16.11,-1188.33,616.67,14499.1,0.0,3401.25,275.82,310.78,13323.1,20596.7,16.11
2024-06-01 05:30:00,0.0,0.0,21.76,-1073.72,624.8,14313.5,0.0,3416.49,280.59,309.03,13354.77,20606.57,21.76
2024-06-01 05:45:00,0.0,0.0,50.99,-848.72,623.02,14263.9,0.0,3442.22,291.93,311.64,13356.17,20600.0,50.99
2024-06-01 06:00:00,0.0,0.0,128.6,-516.79,607.74,14245.43,0.0,3400.58,299.17,310.96,13348.0,20604.17,128.6
2024-06-01 06:15:00,0.0,0.0,242.93,-518.52,599.96,13916.03,0.0,3376.37,300.01,310.71,13277.37,20609.5,242.93
2024-06-01 06:30:00,0.0,0.0,342.78,-134.23,596.32,13784.87,0.0,3353.76,302.42,310.17,13283.23,20607.93,342.78
2024-06-01 06:45:00,0.0,0.0,490.78,2.33,600.99,13485.7,0.0,3316.7,310.67,311.23,13202.8,20604.93,490.78
2024-06-01 07:00:00,0.0,0.0,679.7,2.1,647.98,13511.6,0.0,3274.33,315.07,308.45,13152.43,20595.97,679.7
2024-06-01 07:15:00,0.0,0.0,913.76,2.1,629.97,13432.7,0.0,3228.55,324.54,308.03,13084.17,20609.33,913.76
2024-06-01 07:30:00,0.0,0.0,1151.77,-10.18,626.28,13168.63,0.0,3167.07,318.14,305.83,12866.27,20592.3,1151.77
2024-06-01 07:45:00,0.0,0.0,1462.67,-424.92,628.8,13080.4,0.0,3126.49,291.57,296.99,12617.57,20601.57,1462.67
2024-06-01 08:00:00,0.0,0.0,1738.87,-781.6,629.85,13068.77,0.0,3058.58,270.38,291.97,12259.83,20606.33,1738.87
2024-06-01 08:15:00,0.0,0.0,2107.52,-1319.1,668.82,13175.23,0.0,2978.84,295.4,287.6,12343.13,20600.77,2107.52
2024-06-01 08:30:00,0.0,0.0,2338.56,-1324.28,668.2,13205.83,0.0,2913.5,299.45,283.14,12263.4,20601.9,2338.56
2024-06-01 08:45:00,0.0,0.0,2617.89,-1323.55,649.22,13293.6,0.0,2834.56,316.18,271.35,12018.6,20614.97,2617.89
2024-06-01 09:00:00,0.0,0.0,2951.33,-1322.18,605.31,13091.13,0.0,2806.71,323.38,243.79,11896.27,20592.8,2951.33
2024-06-01 09:15:00,0.0,0.0,3381.34,-1320.71,622.64,12980.37,0.0,2779.49,288.49,219.36,11692.33,20595.7,3381.34
2024-06-01 09:30:00,0.0,0.0,3598.63,-1321.2,630.09,12982.5,0.0,2729.59,272.16,203.06,11455.77,20601.53,3598.63
2024-06-01 09:45:00,0.0,0.0,3764.52,-1316.42,645.86,12835.6,0.0,2730.13,263.54,192.0,11268.9,20610.23,3764.52
2024-06-01 10:00:00,0.0,0.0,4051.2,-1319.44,643.16,12348.3,0.0,2790.54,250.43,154.12,10935.6,20606.83,4051.2
2024-06-01 10:15:00,0.0,0.0,4281.43,-1318.66,631.84,12408.33,0.0,2775.31,224.98,154.81,10818.07,20607.0,4281.43
2024-06-01 10:30:00,0.0,0.0,4522.01,-1319.6,606.03,12182.53,0.0,2752.65,186.67,155.44,10532.37,20598.6,4522.01
2024-06-01 10:45:00,0.0,0.0,4686.98,-1316.2,640.04,12105.13,0.0,2708.91,174.4,155.98,10445.4,20589.97,4686.98
2024-06-01 11:00:00,0.0,0.0,4825.89,-1434.77,625.26,12151.67,0.0,2705.41,156.23,155.78,10228.93,20587.23,4825.89
2024-06-01 11:15:00,0.0,0.0,5091.06,-2069.6,609.11,12226.37,0.0,2639.11,173.67,155.69,10088.71,20604.77,5091.06
2024-06-01 11:30:00,0.0,0.0,5223.35,-2588.94,613.15,12209.07,0.0,2627.98,178.45,155.73,9813.16,20603.23,5223.35
2024-06-01 11:45:00,0.0,0.0,5379.77,-3066.31,624.36,12269.97,0.0,2556.93,180.96,156.0,9611.19,20599.93,5379.77
2024-06-01 12:00:00,0.0,0.0,5524.24,-3524.24,666.68,12289.63,0.0,2523.87,191.05,156.09,9458.72,20594.87,5524.24
2024-06-01 12:15:00,0.0,0.0,5594.64,-3624.57,685.22,11830.83,0.0,2546.82,208.95,156.24,9485.3,20591.43,5594.64
2024-06-01 12:30:00,0.0,0.0,5669.56,-3620.19,685.44,11550.5,0.0,2570.78,211.25,156.15,9543.72,20599.17,5669.56
2024-06-01 12:45:00,0.0,0.0,5729.97,-3623.01,649.34,11737.93,0.0,2519.67,207.91,155.81,9332.39,20594.23,5729.97
2024-06-01 13:00:00,0.0,0.0,5697.34,-3438.28,685.27,11921.4,0.0,2551.14,206.78,156.06,9457.96,20596.37,5697.34
2024-06-01 13:15:00,0.0,0.0,5636.07,-3143.2,663.03,11885.57,0.0,2613.84,206.6,155.77,9430.32,20597.33,5636.07
2024-06-01 13:30:00,0.0,0.0,5623.67,-3097.84,648.47,12031.63,0.0,2736.92,206.32,156.01,9337.56,20600.3,5623.67
2024-06-01 13:45:00,0.0,0.0,5607.81,-3096.07,643.77,12122.57,0.0,2758.9,206.12,156.49,9200.81,20588.0,5607.81
2024-06-01 14:00:00,0.0,0.0,5579.5,-3178.04,694.99,12415.83,0.0,2832.97,207.13,155.76,9124.57,20592.4,5579.5
2024-06-01 14:15:00,0.0,0.0,5526.7,-3335.6,700.52,12546.67,0.0,2891.1,207.14,155.18,9272.23,20595.33,5526.7
2024-06-01 14:30:00,0.0,0.0,5435.57,-3335.38,712.12,12792.27,0.0,2915.42,206.56,155.43,9336.27,20581.57,5435.57
2024-06-01 14:45:00,0.0,0.0,5287.01,-3328.29,695.02,13299.33,0.0,2952.69,192.26,155.72,9166.73,20590.23,5287.01
2024-06-01 15:00:00,0.0,0.0,5110.65,-3322.23,695.07,13517.9,0.0,3053.59,179.9,155.1,9104.13,20594.67,5110.65
2024-06-01 15:15:00,0.0,0.0,4903.8,-3008.54,701.67,13721.27,0.0,3197.22,179.93,155.41,9280.98,20587.0,4903.8
2024-06-01 15:30:00,0.0,0.0,4684.19,-2623.88,677.2,13976.43,0.0,3248.43,180.39,155.97,9268.86,20598.6,4684.19
2024-06-01 15:45:00,0.0,0.0,4466.91,-2148.88,704.59,14136.87,0.0,3244.96,179.55,155.98,9357.13,20591.3,4466.91
2024-06-01 16:00:00,0.0,0.0,4199.04,-1559.83,645.0,14327.9,0.0,3266.81,179.42,155.14,9259.13,20581.5,4199.04
2024-06-01 16:15:00,0.0,0.0,3898.21,-1170.08,650.5,14834.73,0.0,3394.81,167.46,155.81,9354.17,20607.13,3898.21
2024-06-01 16:30:00,0.0,0.0,3611.9,-912.06,628.02,15437.4,0.0,3449.78,154.02,156.24,9239.63,20585.9,3611.9
2024-06-01 16:45:00,0.0,0.0,3294.07,-520.04,634.35,15971.3,0.0,3499.82,154.04,155.93,9068.59,20590.53,3294.07
2024-06-01 17:00:00,0.0,0.0,2950.27,-261.76,656.81,16472.4,0.0,3520.56,209.72,155.64,9144.62,20584.07,2950.27
2024-06-01 17:15:00,0.0,0.0,2507.52,613.44,668.81,16708.53,0.0,3670.58,226.74,156.21,9042.87,20584.17,2507.52
2024-06-01 17:30:00,0.0,0.0,2132.42,1319.96,666.11,17150.67,0.0,3740.03,225.46,156.23,9067.21,20587.5,2132.42
2024-06-01 17:45:00,0.0,0.0,1776.4,1710.73,668.65,17566.3,0.0,3823.71,243.98,155.17,9083.1,20602.6,1776.4
2024-06-01 18:00:00,0.0,0.0,1408.47,2537.09,660.14,17932.3,0.0,3885.49,263.74,155.62,9060.49,20592.6,1408.47
2024-06-01 18:15:00,0.0,0.0,1015.49,2656.74,663.33,18856.5,0.0,4012.0,264.66,156.01,9019.3,20594.77,1015.49
2024-06-01 18:30:00,0.0,0.0,716.09,2884.14,673.45,19235.97,0.0,4067.63,264.62,156.5,9222.64,20589.83,716.09
2024-06-01 18:45:00,0.0,0.0,495.46,2732.67,666.55,19736.23,0.0,4101.04,264.86,155.75,9249.26,20594.87,495.46
2024-06-01 19:00:00,0.0,0.0,317.94,2796.02,668.54,20030.3,0.0,4125.03,264.79,156.18,9290.26,20586.63,317.94
2024-06-01 19:15:00,0.0,0.0,148.6,2905.46,675.0,20260.33,0.0,4161.87,264.46,155.66,9445.3,20585.37,148.6
2024-06-01 19:30:00,0.0,0.0,48.8,2848.88,670.95,20507.47,0.0,4190.84,264.5,155.65,9537.83,20586.13,48.8
2024-06-01 19:45:00,0.0,0.0,-0.16,2783.78,667.95,20631.27,0.0,4225.36,264.2,155.83,9521.93,20586.97,-0.16
2024-06-01 20:00:00,0.0,0.0,0.0,2823.99,670.43,21101.0,0.0,4199.94,264.33,155.95,9569.61,20578.9,0.0
2024-06-01 20:15:00,0.0,0.0,0.0,2782.85,669.66,21077.83,0.0,4149.62,264.34,156.39,9572.91,20580.77,0.0
2024-06-01 20:30:00,0.0,0.0,0.0,2787.61,696.98,20819.37,0.0,4130.33,264.74,156.01,9605.84,20581.5,0.0
2024-06-01 20:45:00,0.0,0.0,0.0,2768.14,709.97,20548.83,0.0,4095.47,264.23,155.07,9615.61,20589.97,0.0
2024-06-01 21:00:00,0.0,0.0,0.0,2727.3,710.58,20219.83,0.0,4072.11,264.22,155.14,9628.85,20575.1,0.0
2024-06-01 21:15:00,0.0,0.0,0.0,2696.14,710.0,19762.57,0.0,3957.84,264.26,156.04,9648.09,20579.53,0.0
2024-06-01 21:30:00,0.0,0.0,0.0,2695.86,711.21,19685.07,0.0,3868.54,264.78,155.4,9660.92,20587.07,0.0
2024-06-01 21:45:00,0.0,0.0,0.0,2685.84,712.74,19547.7,0.0,3741.08,264.56,155.57,9661.65,20585.67,0.0
2024-06-01 22:00:00,0.0,0.0,0.0,2521.09,720.58,19782.8,0.0,3625.89,264.93,155.65,9736.66,20588.13,0.0
2024-06-01 22:15:00,0.0,0.0,0.0,2484.11,706.13,20267.47,0.0,3512.02,264.47,156.66,9735.35,20584.23,0.0
2024-06-01 22:30:00,0.0,0.0,0.0,2241.35,699.96,20342.47,0.0,3446.53,264.26,155.12,9749.92,20578.43,0.0
2024-06-01 22:45:00,0.0,0.0,0.0,2085.44,669.21,20287.0,0.0,3465.77,263.8,154.8,9713.47,20586.3,0.0
2024-06-01 23:00:00,0.0,0.0,0.0,1987.13,669.83,20132.67,0.0,3502.55,264.34,155.86,9731.84,20583.53,0.0
2024-06-01 23:15:00,0.0,0.0,0.0,1883.9,673.75,19770.33,0.0,3465.35,264.01,156.46,9706.97,20578.43,0.0
2024-06-01 23:30:00,0.0,0.0,0.0,1726.61,671.78,19072.33,0.0,3449.56,263.98,155.03,9693.96,20577.2,0.0
2024-06-01 23:45:00,0.0,0.0,0.0,1427.21,673.77,18467.47,0.0,3453.14,264.3,155.76,9771.32,20578.23,0.0
2024-06-02 00:00:00,0.0,0.0,0.0,1223.43,729.54,17838.4,0.0,3450.77,264.54,156.18,9690.94,20581.53,0.0
2024-06-02 00:15:00,0.0,0.0,0.0,1057.65,751.32,17190.3,0.0,3405.75,264.12,156.05,9734.36,20584.37,0.0
2024-06-02 00:30:00,0.0,0.0,0.0,830.33,743.02,16787.03,0.0,3388.59,264.29,155.7,9720.81,20585.3,0.0
2024-06-02 00:45:00,0.0,0.0,0.0,625.94,749.61,16309.0,0.0,3391.58,263.7,155.83,9810.09,20581.33,0.0
2024-06-02 01:00:00,0.0,0.0,0.0,394.58,706.35,15961.6,0.0,3368.78,263.36,155.84,9724.51,20577.77,0.0
2024-06-02 01:15:00,0.0,0.0,0.0,397.55,713.91,15422.07,0.0,3354.09,264.02,154.68,9765.14,20577.57,0.0
2024-06-02 01:30:00,0.0,0.0,0.0,399.24,705.7,15130.97,0.0,3352.71,263.91,156.04,9766.48,20583.9,0.0
2024-06-02 01:45:00,0.0,0.0,0.0,398.18,714.75,14482.3,0.0,3375.01,263.77,155.87,9806.35,20587.13,0.0
2024-06-02 02:00:00,0.0,0.0,0.0,345.97,716.41,14128.2,0.0,3373.89,264.35,156.12,9803.55,20585.87,0.0
2024-06-02 02:15:00,0.0,0.0,0.0,242.19,718.89,13929.17,0.0,3313.6,263.33,155.9,9834.47,20587.77,0.0
2024-06-02 02:30:00,0.0,0.0,0.0,82.65,724.32,13958.87,0.0,3248.84,263.72,155.64,9814.99,20575.77,0.0
2024-06-02 02:45:00,0.0,0.0,0.0,2.43,705.44,13625.27,0.0,3270.07,263.59,155.35,9764.44,20587.27,0.0
2024-06-02 03:00:00,0.0,0.0,0.0,2.28,723.03,13660.03,0.0,3285.15,263.94,155.28,9817.92,20566.63,0.0
2024-06-02 03:15:00,0.0,0.0,0.0,2.46,713.66,13343.1,0.0,3292.84,264.29,155.82,9807.8,20570.5,0.0
2024-06-02 03:30:00,0.0,0.0,0.0,2.46,713.02,13237.0,0.0,3316.65,264.0,156.14,9797.05,20582.97,0.0
2024-06-02 03:45:00,0.0,0.0,0.0,2.21,716.2,13269.1,0.0,3330.41,263.77,155.43,9823.43,20583.57,0.0
2024-06-02 04:00:00,0.0,0.0,28.86,1.91,716.82,13204.43,0.0,3331.06,263.52,155.44,9832.94,20579.47,28.86
2024-06-02 04:15:00,0.0,0.0,29.13,2.2,716.72,13097.0,0.0,3339.92,264.31,155.8,9823.6,20586.57,29.13
2024-06-02 04:30:00,0.0,0.0,28.95,2.28,718.84,13138.67,0.0,3327.65,264.02,155.29,9791.9,20587.33,28.95
2024-06-02 04:45:00,0.0,0.0,28.99,-134.13,719.57,13051.93,0.0,3318.92,264.38,155.26,9852.9,20586.97,28.99
2024-06-02 05:00:00,0.0,0.0,29.13,-201.34,724.52,12985.17,0.0,3335.72,264.09,155.28,9818.17,20575.67,29.13
2024-06-02 05:15:00,0.0,0.0,31.49,-200.97,725.16,13097.97,0.0,3343.01,263.61,154.67,9841.95,20583.63,31.49
2024-06-02 05:30:00,0.0,0.0,47.07,-201.5,725.89,13190.97,0.0,3334.86,264.37,155.2,9812.31,20575.37,47.07
2024-06-02 05:45:00,0.0,0.0,105.6,-200.82,723.94,12993.97,0.0,3344.26,264.1,156.26,9814.34,20579.1,105.6
2024-06-02 06:00:00,0.0,0.0,214.32,-201.5,721.04,12945.03,0.0,3287.81,263.46,155.89,9788.13,20568.47,214.32
2024-06-02 06:15:00,0.0,0.0,365.73,-201.45,723.19,12794.4,0.0,3243.13,263.9,156.52,9764.72,20574.73,365.73
2024-06-02 06:30:00,0.0,0.0,530.88,-201.32,712.24,12382.43,0.0,3222.39,263.71,156.34,9715.88,20582.0,530.88
2024-06-02 06:45:00,0.0,0.0,718.35,-201.39,721.44,12023.83,0.0,3170.67,263.9,156.35,9672.75,20589.73,718.35
2024-06-02 07:00:00,0.0,0.0,966.39,-145.94,760.62,11631.27,0.0,3117.25,263.94,155.9,9673.02,20575.43,966.39
2024-06-02 07:15:00,0.0,0.0,1280.04,-607.07,764.2,11602.13,0.0,3031.83,263.88,156.42,9667.18,20580.33,1280.04
2024-06-02 07:30:00,0.0,0.0,1572.98,-685.0,791.73,10871.0,0.0,2987.39,264.13,156.19,9587.96,20584.13,1572.98
2024-06-02 07:45:00,0.0,0.0,1870.74,-687.15,804.18,10219.2,0.0,2926.35,234.6,155.28,9471.45,20573.57,1870.74
2024-06-02 08:00:00,0.0,0.0,2229.56,-687.86,758.53,9419.25,0.0,2881.02,191.49,156.12,9237.57,20573.73,2229.56
2024-06-02 08:15:00,0.0,0.0,2631.95,-860.02,817.85,9333.1,0.0,2825.03,196.14,155.86,8907.86,20567.97,2631.95
2024-06-02 08:30:00,0.0,0.0,2988.88,-1748.26,821.51,9392.01,0.0,2779.37,195.32,156.25,8997.02,20575.27,2988.88
2024-06-02 08:45:00,0.0,0.0,3386.12,-2491.72,827.83,9362.7,0.0,2725.22,195.26,155.87,9184.88,20583.27,3386.12
2024-06-02 09:00:00,0.0,0.0,3700.07,-2567.78,840.32,8470.83,0.0,2692.35,193.6,155.23,8962.24,20580.0,3700.07
2024-06-02 09:15:00,0.0,0.0,4040.1,-2832.53,861.91,8512.63,0.0,2671.35,181.36,155.9,8841.92,20579.07,4040.1
2024-06-02 09:30:00,0.0,0.0,4375.92,-3136.95,856.61,8288.28,0.0,2649.58,156.82,156.09,8713.18,20577.73,4375.92
2024-06-02 09:45:00,0.0,0.0,4633.96,-3335.77,865.75,8397.54,0.0,2615.05,152.33,155.9,8507.8,20576.5,4633.96
2024-06-02 10:00:00,0.0,0.0,4923.68,-3220.9,855.82,8244.04,0.0,2537.42,147.86,155.7,8376.35,20587.27,4923.68
2024-06-02 10:15:00,0.0,0.0,5219.18,-3105.15,861.58,8122.7,0.0,2268.14,148.12,155.83,8389.17,20573.2,5219.18
2024-06-02 10:30:00,0.0,0.0,5398.42,-2575.16,862.28,7599.12,0.0,2176.79,148.14,155.44,8368.79,20576.33,5398.42
2024-06-02 10:45:00,0.0,0.0,5483.44,-2458.98,859.3,7387.26,0.0,2125.74,147.57,155.63,8369.5,20567.63,5483.44
2024-06-02 11:00:00,0.0,0.0,5564.09,-2461.11,857.88,7402.39,0.0,2197.45,153.0,155.43,8328.21,20576.0,5564.09
2024-06-02 11:15:00,0.0,0.0,5729.34,-2458.11,875.32,7111.98,0.0,2182.52,160.44,154.94,8332.1,20569.43,5729.34
2024-06-02 11:30:00,0.0,0.0,5840.95,-2456.76,870.55,7095.61,0.0,2171.74,165.34,156.17,8344.7,20577.47,5840.95
2024-06-02 11:45:00,0.0,0.0,5901.9,-2453.51,871.08,7011.7,0.0,2175.16,171.56,156.06,8349.25,20600.43,5901.9
2024-06-02 12:00:00,0.0,0.0,5958.32,-2452.46,873.57,7161.62,0.0,2182.31,173.53,155.97,8342.41,20586.7,5958.32
2024-06-02 12:15:00,0.0,0.0,5944.34,-2456.01,856.43,6925.37,0.0,2241.25,173.44,155.64,8273.36,20574.47,5944.34
2024-06-02 12:30:00,0.0,0.0,5936.42,-2450.53,816.62,7235.18,0.0,2310.97,174.16,155.48,8304.88,20586.33,5936.42
2024-06-02 12:45:00,0.0,0.0,5836.36,-2445.92,821.26,7487.09,0.0,2454.32,173.58,155.07,8311.52,20569.1,5836.36
2024-06-02 13:00:00,0.0,0.0,5791.29,-2331.82,794.57,7688.56,0.0,2516.76,174.45,156.16,8298.69,20581.1,5791.29
2024-06-02 13:15:00,0.0,0.0,5721.02,-2548.71,771.56,8388.43,0.0,2605.16,173.29,155.74,8248.71,20576.67,5721.02
2024-06-02 13:30:00,0.0,0.0,5672.02,-2886.79,741.75,9027.2,0.0,2651.54,172.77,155.53,8202.51,20578.9,5672.02
2024-06-02 13:45:00,0.0,0.0,5536.77,-3173.92,738.4,9963.3,0.0,2697.28,172.45,155.7,8246.92,20584.6,5536.77
2024-06-02 14:00:00,0.0,0.0,5400.97,-3272.33,419.19,10891.87,0.0,2741.2,174.72,155.76,8113.16,20580.23,5400.97
2024-06-02 14:15:00,0.0,0.0,5126.49,-3274.47,374.1,11980.07,0.0,2799.91,175.48,155.83,8010.64,20573.53,5126.49
2024-06-02 14:30:00,0.0,0.0,4893.46,-3305.15,366.54,12667.87,0.0,2844.17,175.64,156.08,7865.51,20578.9,4893.46
2024-06-02 14:45:00,0.0,0.0,4767.56,-3379.44,290.21,13429.4,0.0,2874.56,162.28,156.55,7851.42,20574.83,4767.56
2024-06-02 15:00:00,0.0,0.0,4591.82,-3376.45,349.69,13718.63,0.0,2844.55,162.96,156.17,7992.3,20579.0,4591.82
2024-06-02 15:15:00,0.0,0.0,4340.04,-3386.9,362.33,14273.9,0.0,2891.64,187.35,156.42,8193.13,20575.53,4340.04
2024-06-02 15:30:00,0.0,0.0,4056.38,-3568.15,362.74,15108.7,0.0,2939.09,190.28,156.4,8341.71,20575.43,4056.38
2024-06-02 15:45:00,0.0,0.0,3797.78,-3396.39,362.37,15773.1,0.0,2963.58,189.69,156.4,8496.98,20580.4,3797.78
2024-06-02 16:00:00,0.0,0.0,3517.59,-2857.25,509.11,15977.0,0.0,2990.57,193.45,156.2,8631.06,20578.7,3517.59
2024-06-02 16:15:00,0.0,0.0,3102.19,-2409.93,573.63,16614.33,0.0,3136.72,194.07,154.85,8756.95,20565.53,3102.19
2024-06-02 16:30:00,0.0,0.0,2803.56,-2028.52,605.98,17182.03,0.0,3188.88,207.61,155.66,8840.32,20575.33,2803.56
2024-06-02 16:45:00,0.0,0.0,2514.96,-1745.11,622.98,17785.57,0.0,3213.58,220.86,155.55,8986.91,20570.77,2514.96
2024-06-02 17:00:00,0.0,0.0,2177.08,-1530.1,639.11,18137.53,0.0,3289.27,259.94,155.48,9124.51,20581.2,2177.08
2024-06-02 17:15:00,0.0,0.0,1903.09,-1529.69,848.46,18681.5,0.0,3484.35,265.3,156.67,9240.42,20573.1,1903.09
2024-06-02 17:30:00,0.0,0.0,1663.48,-1172.77,850.44,19194.07,0.0,3559.94,265.16,155.53,9259.97,20581.9,1663.48
2024-06-02 17:45:00,0.0,0.0,1490.49,-580.79,848.58,19254.33,0.0,3599.46,265.26,155.34,9536.03,20585.7,1490.49
2024-06-02 18:00:00,0.0,0.0,1258.3,-783.97,818.2,19743.63,0.0,3644.48,265.26,155.01,9901.46,20574.6,1258.3
2024-06-02 18:15:00,0.0,0.0,971.46,-921.33,821.8,20111.43,0.0,3759.59,265.1,154.95,10503.63,20566.6,971.46
2024-06-02 18:30:00,0.0,0.0,706.1,-318.11,821.44,19620.1,0.0,3830.81,265.15,155.72,11184.1,20570.13,706.1
2024-06-02 18:45:00,0.0,0.0,513.66,197.1,821.65,19534.83,0.0,3855.48,265.04,155.29,11419.03,20577.7,513.66
2024-06-02 19:00:00,0.0,0.0,343.08,706.24,817.8,19540.4,0.0,3890.33,264.65,156.61,11493.5,20569.97,343.08
2024-06-02 19:15:00,0.0,0.0,179.84,1369.65,816.65,19098.23,0.0,3939.12,264.92,157.33,11542.07,20568.37,179.84
2024-06-02 19:30:00,0.0,0.0,62.82,2159.45,812.0,18713.9,0.0,3967.68,264.74,157.14,11439.53,20570.9,62.82
2024-06-02 19:45:00,0.0,0.0,1.94,2573.49,816.43,18813.23,0.0,3979.45,264.48,157.71,11412.07,20580.47,1.94
2024-06-02 20:00:00,0.0,0.0,0.0,2643.11,852.59,18943.53,0.0,3965.65,264.36,161.12,11525.57,20565.13,0.0
2024-06-02 20:15:00,0.0,0.0,0.0,2678.28,852.87,18817.9,0.0,3923.99,264.89,180.65,11468.7,20575.83,0.0
2024-06-02 20:30:00,0.0,0.0,0.0,2683.97,853.16,18786.8,0.0,3873.25,265.25,197.48,11410.23,20580.83,0.0
2024-06-02 20:45:00,0.0,0.0,0.0,2663.19,851.2,18695.03,0.0,3812.69,264.45,204.14,11294.8,20582.0,0.0
2024-06-02 21:00:00,0.0,0.0,0.0,2628.61,848.74,18441.3,0.0,3751.23,264.04,235.22,11114.43,20576.83,0.0
2024-06-02 21:15:00,0.0,0.0,0.0,2741.45,852.66,18363.27,0.0,3629.41,265.27,241.67,10874.8,20572.43,0.0
2024-06-02 21:30:00,0.0,0.0,0.0,2750.5,851.83,18129.43,0.0,3496.28,265.44,245.22,10811.63,20579.47,0.0
2024-06-02 21:45:00,0.0,0.0,0.0,2676.27,836.14,17968.9,0.0,3379.92,265.25,249.14,10669.77,20577.2,0.0
2024-06-02 22:00:00,0.0,0.0,0.0,2778.87,811.97,17901.87,0.0,3280.42,265.78,247.48,10560.13,20578.83,0.0
2024-06-02 22:15:00,0.0,0.0,0.0,2705.86,811.63,17790.27,0.0,3189.4,264.96,248.68,10682.97,20592.37,0.0
2024-06-02 22:30:00,0.0,0.0,0.0,2400.62,796.41,17263.77,0.0,3147.66,264.93,252.36,10590.9,20582.43,0.0
2024-06-02 22:45:00,0.0,0.0,0.0,2395.23,793.8,17075.0,0.0,3124.6,265.13,248.27,10353.03,20580.63,0.0
2024-06-02 23:00:00,0.0,0.0,0.0,2530.75,793.34,16695.8,0.0,3106.88,264.98,236.82,10616.4,20587.87,0.0
2024-06-02 23:15:00,0.0,0.0,0.0,2430.43,785.05,16363.27,0.0,3077.25,225.62,224.24,10527.6,20584.97,0.0
2024-06-02 23:30:00,0.0,0.0,0.0,2375.41,770.42,15790.87,0.0,3107.59,175.39,220.04,10332.03,20582.87,0.0
2024-06-02 23:45:00,0.0,0.0,0.0,2260.24,759.89,15312.47,0.0,3195.11,163.5,217.17,10256.8,20595.73,0.0
2024-06-03 00:00:00,0.0,0.0,0.0,1886.46,742.41,14782.1,0.0,3210.29,119.27,218.47,10179.4,20586.0,0.0
2024-06-03 00:15:00,0.0,0.0,0.0,1614.5,738.85,14368.0,0.0,3201.64,119.33,220.18,10156.6,20579.67,0.0
2024-06-03 00:30:00,0.0,0.0,0.0,1745.14,772.46,13591.07,0.0,3187.48,119.58,220.95,10247.13,20577.57,0.0
