no,date,hour,minute,measured_kWh,realtime_kWh,is_weekday
1,20240601,0,15,797.76,794.88,False
2,20240601,0,30,800.64,800.64,False
3,20240601,0,45,799.68,800.64,False
4,20240601,1,0,804.48,804.48,False
5,20240601,1,15,800.16,800.64,False
6,20240601,1,30,804.96,804.48,False
7,20240601,1,45,800.64,800.64,False
8,20240601,2,0,803.04,802.56,False
9,20240601,2,15,803.52,804.48,False
10,20240601,2,30,802.56,800.64,False
11,20240601,2,45,800.64,802.56,False
12,20240601,3,0,801.12,800.64,False
13,20240601,3,15,799.68,798.72,False
14,20240601,3,30,800.64,800.64,False
15,20240601,3,45,803.04,804.48,False
16,20240601,4,0,800.16,798.72,False
17,20240601,4,15,800.16,800.64,False
18,20240601,4,30,794.88,794.88,False
19,20240601,4,45,794.4,794.88,False
20,20240601,5,0,797.76,796.8,False
21,20240601,5,15,793.92,794.88,False
22,20240601,5,30,792.96,792.96,False
23,20240601,5,45,796.32,794.88,False
24,20240601,6,0,798.24,798.72,False
25,20240601,6,15,799.2,798.72,False
26,20240601,6,30,796.32,796.8,False
27,20240601,6,45,801.12,800.64,False
28,20240601,7,0,797.76,798.72,False
29,20240601,7,15,797.28,796.8,False
30,20240601,7,30,798.24,798.72,False
31,20240601,7,45,792.48,792.96,False
32,20240601,8,0,802.08,800.64,False
33,20240601,8,15,804.0,804.48,False
34,20240601,8,30,798.24,798.72,False
35,20240601,8,45,795.36,794.88,False
36,20240601,9,0,799.68,800.64,False
37,20240601,9,15,801.6,800.64,False
38,20240601,9,30,803.52,804.48,False
39,20240601,9,45,800.16,798.72,False
40,20240601,10,0,797.28,798.72,False
41,20240601,10,15,796.8,796.8,False
42,20240601,10,30,796.32,794.88,False
43,20240601,10,45,807.36,808.32,False
44,20240601,11,0,802.08,802.56,False
45,20240601,11,15,804.96,804.48,False
46,20240601,11,30,806.4,806.4,False
47,20240601,11,45,804.48,804.48,False
48,20240601,12,0,804.0,804.48,False
49,20240601,12,15,802.56,802.56,False
50,20240601,12,30,807.36,806.4,False
51,20240601,12,45,809.76,810.24,False
52,20240601,13,0,805.92,806.4,False
53,20240601,13,15,798.24,796.8,False
54,20240601,13,30,800.16,800.64,False
55,20240601,13,45,799.2,798.72,False
56,20240601,14,0,806.4,808.32,False
57,20240601,14,15,811.2,810.24,False
58,20240601,14,30,803.04,802.56,False
59,20240601,14,45,801.6,802.56,False
60,20240601,15,0,800.16,800.64,False
61,20240601,15,15,797.28,796.8,False
62,20240601,15,30,798.24,796.8,False
63,20240601,15,45,804.48,804.48,False
64,20240601,16,0,802.08,802.56,False
65,20240601,16,15,804.48,804.48,False
66,20240601,16,30,796.32,796.8,False
67,20240601,16,45,790.56,791.04,False
68,20240601,17,0,792.48,791.04,False
69,20240601,17,15,794.88,794.88,False
70,20240601,17,30,795.84,796.8,False
71,20240601,17,45,797.76,796.8,False
72,20240601,18,0,799.2,800.64,False
73,20240601,18,15,797.28,796.8,False
74,20240601,18,30,791.52,791.04,False
75,20240601,18,45,785.28,785.28,False
76,20240601,19,0,781.92,781.44,False
77,20240601,19,15,781.92,783.36,False
78,20240601,19,30,778.08,777.6,False
79,20240601,19,45,780.48,779.52,False
80,20240601,20,0,774.72,775.68,False
81,20240601,20,15,769.92,769.92,False
82,20240601,20,30,792.96,792.96,False
83,20240601,20,45,800.16,800.64,False
84,20240601,21,0,803.52,802.56,False
85,20240601,21,15,798.24,798.72,False
86,20240601,21,30,801.6,800.64,False
87,20240601,21,45,792.48,792.96,False
88,20240601,22,0,796.32,796.8,False
89,20240601,22,15,792.96,792.96,False
90,20240601,22,30,789.12,789.12,False
91,20240601,22,45,788.16,787.2,False
92,20240601,23,0,794.4,794.88,False
93,20240601,23,15,788.64,789.12,False
94,20240601,23,30,779.52,779.52,False
95,20240601,23,45,781.92,781.44,False
96,20240602,0,0,782.88,782.4,False
97,20240602,0,15,783.84,783.36,False
98,20240602,0,30,774.72,775.68,False
99,20240602,0,45,778.08,777.6,False
100,20240602,1,0,779.52,779.52,False
101,20240602,1,15,780.48,781.44,False
102,20240602,1,30,771.84,771.84,False
103,20240602,1,45,778.56,777.6,False
104,20240602,2,0,772.32,771.84,False
105,20240602,2,15,776.64,777.6,False
106,20240602,2,30,774.72,773.76,False
107,20240602,2,45,780.48,781.44,False
108,20240602,3,0,771.36,771.84,False
109,20240602,3,15,771.36,769.92,False
110,20240602,3,30,772.32,771.84,False
111,20240602,3,45,769.92,769.92,False
112,20240602,4,0,768.96,769.92,False
113,20240602,4,15,776.64,775.68,False
114,20240602,4,30,771.84,773.76,False
115,20240602,4,45,777.6,777.6,False
116,20240602,5,0,771.84,771.84,False
117,20240602,5,15,768.96,768.0,False
118,20240602,5,30,771.36,771.84,False
119,20240602,5,45,773.28,771.84,False
120,20240602,6,0,777.6,777.6,False
121,20240602,6,15,774.72,775.68,False
122,20240602,6,30,770.88,769.92,False
123,20240602,6,45,772.8,773.76,False
124,20240602,7,0,772.32,771.84,False
125,20240602,7,15,779.04,779.52,False
126,20240602,7,30,775.2,775.68,False
127,20240602,7,45,775.68,775.68,False
128,20240602,8,0,775.2,775.68,False
129,20240602,8,15,778.56,777.6,False
130,20240602,8,30,775.68,775.68,False
131,20240602,8,45,778.56,777.6,False
132,20240602,9,0,777.12,777.6,False
133,20240602,9,15,776.16,775.68,False
134,20240602,9,30,778.08,779.52,False
135,20240602,9,45,778.56,777.6,False
136,20240602,10,0,779.04,779.52,False
137,20240602,10,15,779.52,779.52,False
138,20240602,10,30,783.84,783.36,False
139,20240602,10,45,783.36,783.36,False
140,20240602,11,0,791.04,791.04,False
141,20240602,11,15,783.36,783.36,False
142,20240602,11,30,789.12,789.12,False
143,20240602,11,45,793.44,794.88,False
144,20240602,12,0,793.44,792.96,False
145,20240602,12,15,787.68,787.2,False
146,20240602,12,30,793.92,792.96,False
147,20240602,12,45,790.08,791.04,False
148,20240602,13,0,793.92,792.96,False
149,20240602,13,15,787.68,789.12,False
150,20240602,13,30,796.32,794.88,False
151,20240602,13,45,802.08,802.56,False
152,20240602,14,0,794.88,794.88,False
153,20240602,14,15,800.16,800.64,False
154,20240602,14,30,802.08,802.56,False
155,20240602,14,45,800.64,800.64,False
156,20240602,15,0,798.72,798.72,False
157,20240602,15,15,798.72,798.72,False
158,20240602,15,30,795.36,794.88,False
159,20240602,15,45,804.48,804.48,False
160,20240602,16,0,806.88,806.4,False
161,20240602,16,15,806.4,806.4,False
162,20240602,16,30,804.48,804.48,False
163,20240602,16,45,791.52,791.04,False
164,20240602,17,0,793.92,794.88,False
165,20240602,17,15,790.08,791.04,False
166,20240602,17,30,797.76,796.8,False
167,20240602,17,45,790.08,791.04,False
168,20240602,18,0,795.84,794.88,False
169,20240602,18,15,792.48,792.96,False
170,20240602,18,30,788.16,787.2,False
171,20240602,18,45,785.76,785.28,False
172,20240602,19,0,792.48,792.96,False
173,20240602,19,15,787.2,787.2,False
174,20240602,19,30,790.56,791.04,False
175,20240602,19,45,788.64,789.12,False
176,20240602,20,0,785.28,785.28,False
177,20240602,20,15,784.32,783.36,False
178,20240602,20,30,781.92,781.44,False
179,20240602,20,45,772.8,773.76,False
180,20240602,21,0,778.08,777.6,False
181,20240602,21,15,777.6,777.6,False
182,20240602,21,30,783.36,783.36,False
183,20240602,21,45,784.8,785.28,False
184,20240602,22,0,782.4,781.44,False
185,20240602,22,15,777.6,779.52,False
186,20240602,22,30,775.2,773.76,False
187,20240602,22,45,785.28,785.28,False
188,20240602,23,0,776.16,775.68,False
189,20240602,23,15,779.04,779.52,False
190,20240602,23,30,776.16,777.6,False
191,20240602,23,45,779.52,777.6,False
192,20240603,0,0,778.56,777.6,True
193,20240603,0,15,777.6,777.6,True
194,20240603,0,30,771.84,771.84,True
195,20240603,0,45,774.72,773.76,True
196,20240603,1,0,778.08,777.6,True
197,20240603,1,15,780.96,781.44,True
198,20240603,1,30,777.12,777.6,True
199,20240603,1,45,768.96,769.92,True
200,20240603,2,0,767.04,766.08,True
201,20240603,2,15,767.04,766.08,True
202,20240603,2,30,766.56,768.0,True
203,20240603,2,45,768.96,768.0,True
204,20240603,3,0,768.48,768.0,True
205,20240603,3,15,764.16,764.16,True
206,20240603,3,30,769.92,768.0,True
207,20240603,3,45,766.08,766.08,True
208,20240603,4,0,765.6,766.08,True
209,20240603,4,15,763.2,764.16,True
210,20240603,4,30,768.96,768.0,True
211,20240603,4,45,762.24,762.24,True
212,20240603,5,0,768.96,769.92,True
213,20240603,5,15,765.6,764.16,True
214,20240603,5,30,769.44,769.92,True
215,20240603,5,45,773.76,773.76,True
216,20240603,6,0,773.76,773.76,True
217,20240603,6,15,777.6,777.6,True
218,20240603,6,30,782.88,783.36,True
219,20240603,6,45,789.6,789.12,True
220,20240603,7,0,784.8,785.28,True
221,20240603,7,15,792.96,792.96,True
222,20240603,7,30,813.12,814.08,True
223,20240603,7,45,816.48,816.0,True
224,20240603,8,0,829.44,829.44,True
225,20240603,8,15,832.32,831.36,True
226,20240603,8,30,831.36,831.36,True
227,20240603,8,45,835.68,837.12,True
228,20240603,9,0,837.6,837.12,True
229,20240603,9,15,836.64,835.2,True
230,20240603,9,30,838.08,839.04,True
231,20240603,9,45,838.08,839.04,True
232,20240603,10,0,848.16,846.72,True
233,20240603,10,15,857.28,858.24,True
234,20240603,10,30,876.48,875.52,True
235,20240603,10,45,872.64,873.6,True
236,20240603,11,0,874.56,873.6,True
237,20240603,11,15,876.48,877.44,True
238,20240603,11,30,876.96,877.44,True
239,20240603,11,45,879.36,879.36,True
240,20240603,12,0,877.44,877.44,True
241,20240603,12,15,877.92,877.44,True
242,20240603,12,30,876.48,875.52,True
243,20240603,12,45,875.52,875.52,True
244,20240603,13,0,866.4,865.92,True
245,20240603,13,15,871.2,871.68,True
246,20240603,13,30,863.52,864.0,True
247,20240603,13,45,881.76,881.28,True
248,20240603,14,0,941.76,942.72,True
249,20240603,14,15,949.92,950.4,True
250,20240603,14,30,948.48,948.48,True
251,20240603,14,45,947.04,946.56,True
252,20240603,15,0,953.28,952.32,True
253,20240603,15,15,943.2,942.72,True
254,20240603,15,30,952.8,954.24,True
255,20240603,15,45,953.28,952.32,True
256,20240603,16,0,954.72,956.16,True
257,20240603,16,15,949.44,948.48,True
258,20240603,16,30,950.4,950.4,True
259,20240603,16,45,950.88,950.4,True
260,20240603,17,0,950.88,952.32,True
261,20240603,17,15,936.48,935.04,True
262,20240603,17,30,946.08,946.56,True
263,20240603,17,45,945.6,946.56,True
264,20240603,18,0,935.04,935.04,True
265,20240603,18,15,911.52,910.08,True
266,20240603,18,30,922.08,923.52,True
267,20240603,18,45,919.2,917.76,True
268,20240603,19,0,909.6,910.08,True
269,20240603,19,15,901.44,900.48,True
270,20240603,19,30,900.48,900.48,True
271,20240603,19,45,900.0,900.48,True
272,20240603,20,0,891.36,890.88,True
273,20240603,20,15,896.64,898.56,True
274,20240603,20,30,886.08,885.12,True
275,20240603,20,45,891.84,890.88,True
276,20240603,21,0,881.76,883.2,True
277,20240603,21,15,879.36,879.36,True
278,20240603,21,30,869.76,869.76,True
279,20240603,21,45,870.24,869.76,True
280,20240603,22,0,878.4,879.36,True
281,20240603,22,15,878.88,877.44,True
282,20240603,22,30,883.2,883.2,True
283,20240603,22,45,875.52,875.52,True
284,20240603,23,0,881.76,883.2,True
285,20240603,23,15,874.08,873.6,True
286,20240603,23,30,874.08,873.6,True
287,20240603,23,45,875.04,875.52,True
288,20240604,0,0,876.72,877.44,True
289,20240604,0,15,878.4,879.36,True
290,20240604,0,30,873.6,873.6,True
291,20240604,0,45,870.24,869.76,True
292,20240604,1,0,877.44,877.44,True
293,20240604,1,15,866.88,867.84,True
294,20240604,1,30,871.2,869.76,True
295,20240604,1,45,863.04,864.0,True
296,20240604,2,0,870.72,869.76,True
297,20240604,2,15,866.4,867.84,True
298,20240604,2,30,891.36,890.88,True
299,20240604,2,45,887.04,887.04,True
300,20240604,3,0,894.24,894.72,True
301,20240604,3,15,887.52,887.04,True
302,20240604,3,30,889.92,888.96,True
303,20240604,3,45,889.44,888.96,True
304,20240604,4,0,889.92,890.88,True
305,20240604,4,15,891.84,892.8,True
306,20240604,4,30,896.16,894.72,True
307,20240604,4,45,894.24,894.72,True
308,20240604,5,0,890.4,890.88,True
309,20240604,5,15,892.8,892.8,True
310,20240604,5,30,890.4,888.96,True
311,20240604,5,45,897.12,898.56,True
312,20240604,6,0,899.04,898.56,True
313,20240604,6,15,907.68,908.16,True
314,20240604,6,30,900.48,900.48,True
315,20240604,6,45,903.84,904.32,True
316,20240604,7,0,904.8,904.32,True
317,20240604,7,15,908.64,908.16,True
318,20240604,7,30,923.52,923.52,True
319,20240604,7,45,942.24,942.72,True
320,20240604,8,0,936.0,935.04,True
321,20240604,8,15,943.68,944.64,True
322,20240604,8,30,938.88,938.88,True
323,20240604,8,45,946.56,946.56,True
324,20240604,9,0,944.64,944.64,True
325,20240604,9,15,943.2,942.72,True
326,20240604,9,30,943.68,942.72,True
327,20240604,9,45,945.12,946.56,True
328,20240604,10,0,949.92,950.4,True
329,20240604,10,15,956.64,956.16,True
330,20240604,10,30,987.36,986.88,True
331,20240604,10,45,986.88,986.88,True
332,20240604,11,0,984.48,984.96,True
333,20240604,11,15,977.28,977.28,True
334,20240604,11,30,974.4,973.44,True
335,20240604,11,45,981.12,981.12,True
336,20240604,12,0,983.52,984.96,True
337,20240604,12,15,971.52,971.52,True
338,20240604,12,30,953.76,952.32,True
339,20240604,12,45,948.96,950.4,True
340,20240604,13,0,957.6,956.16,True
341,20240604,13,15,958.56,960.0,True
342,20240604,13,30,942.72,940.8,True
343,20240604,13,45,928.32,929.28,True
344,20240604,14,0,941.76,940.8,True
345,20240604,14,15,940.8,942.72,True
346,20240604,14,30,942.24,940.8,True
347,20240604,14,45,941.28,940.8,True
348,20240604,15,0,943.68,944.64,True
349,20240604,15,15,937.92,938.88,True
350,20240604,15,30,940.8,938.88,True
351,20240604,15,45,938.88,940.8,True
352,20240604,16,0,937.44,936.96,True
353,20240604,16,15,936.0,935.04,True
354,20240604,16,30,937.92,938.88,True
355,20240604,16,45,945.6,944.64,True
356,20240604,17,0,936.48,936.96,True
357,20240604,17,15,923.04,923.52,True
358,20240604,17,30,903.84,902.4,True
359,20240604,17,45,912.0,912.0,True
360,20240604,18,0,892.32,892.8,True
361,20240604,18,15,881.76,881.28,True
362,20240604,18,30,871.68,873.6,True
363,20240604,18,45,876.0,875.52,True
364,20240604,19,0,855.84,854.4,True
365,20240604,19,15,862.08,862.08,True
366,20240604,19,30,858.72,860.16,True
367,20240604,19,45,858.24,858.24,True
368,20240604,20,0,854.88,854.4,True
369,20240604,20,15,851.52,852.48,True
370,20240604,20,30,848.16,846.72,True
371,20240604,20,45,847.68,848.64,True
372,20240604,21,0,837.12,837.12,True
373,20240604,21,15,837.12,837.12,True
374,20240604,21,30,833.76,833.28,True
375,20240604,21,45,837.12,837.12,True
376,20240604,22,0,843.84,844.8,True
377,20240604,22,15,838.56,837.12,True
378,20240604,22,30,833.76,835.2,True
379,20240604,22,45,832.32,831.36,True
380,20240604,23,0,838.56,839.04,True
381,20240604,23,15,834.24,833.28,True
382,20240604,23,30,832.32,833.28,True
383,20240604,23,45,825.12,823.68,True
384,20240605,0,0,825.84,824.64,True
385,20240605,0,15,826.56,825.6,True
386,20240605,0,30,828.96,829.44,True
387,20240605,0,45,837.12,837.12,True
388,20240605,1,0,841.44,840.96,True
389,20240605,1,15,849.12,848.64,True
390,20240605,1,30,840.0,840.96,True
391,20240605,1,45,840.96,840.96,True
392,20240605,2,0,821.76,821.76,True
393,20240605,2,15,827.04,827.52,True
394,20240605,2,30,833.28,831.36,True
395,20240605,2,45,826.08,827.52,True
396,20240605,3,0,820.32,819.84,True
397,20240605,3,15,821.28,821.76,True
398,20240605,3,30,821.76,821.76,True
399,20240605,3,45,823.2,821.76,True
400,20240605,4,0,821.28,821.76,True
401,20240605,4,15,824.16,825.6,True
402,20240605,4,30,826.56,825.6,True
403,20240605,4,45,818.4,817.92,True
404,20240605,5,0,824.16,823.68,True
405,20240605,5,15,817.92,819.84,True
406,20240605,5,30,822.72,821.76,True
407,20240605,5,45,829.92,829.44,True
408,20240605,6,0,834.24,835.2,True
409,20240605,6,15,837.12,837.12,True
410,20240605,6,30,832.8,833.28,True
411,20240605,6,45,854.4,854.4,True
412,20240605,7,0,854.4,854.4,True
413,20240605,7,15,863.52,862.08,True
414,20240605,7,30,864.96,865.92,True
415,20240605,7,45,866.4,865.92,True
416,20240605,8,0,867.36,867.84,True
417,20240605,8,15,876.96,875.52,True
418,20240605,8,30,873.6,875.52,True
419,20240605,8,45,885.6,885.12,True
420,20240605,9,0,876.48,875.52,True
421,20240605,9,15,877.92,877.44,True
422,20240605,9,30,880.32,881.28,True
423,20240605,9,45,885.12,885.12,True
424,20240605,10,0,909.12,910.08,True
425,20240605,10,15,921.6,921.6,True
426,20240605,10,30,920.64,919.68,True
427,20240605,10,45,913.92,913.92,True
428,20240605,11,0,916.8,915.84,True
429,20240605,11,15,907.2,908.16,True
430,20240605,11,30,912.96,913.92,True
431,20240605,11,45,916.32,915.84,True
432,20240605,12,0,904.32,904.32,True
433,20240605,12,15,909.6,910.08,True
434,20240605,12,30,902.88,902.4,True
435,20240605,12,45,900.48,900.48,True
436,20240605,13,0,900.96,900.48,True
437,20240605,13,15,906.72,906.24,True
438,20240605,13,30,915.36,915.84,True
439,20240605,13,45,909.12,908.16,True
440,20240605,14,0,910.08,912.0,True
441,20240605,14,15,914.4,913.92,True
442,20240605,14,30,915.36,913.92,True
443,20240605,14,45,908.64,910.08,True
444,20240605,15,0,920.16,919.68,True
445,20240605,15,15,913.44,913.92,True
446,20240605,15,30,913.92,913.92,True
447,20240605,15,45,918.72,917.76,True
448,20240605,16,0,916.32,917.76,True
449,20240605,16,15,919.2,917.76,True
450,20240605,16,30,913.92,913.92,True
451,20240605,16,45,924.48,925.44,True
452,20240605,17,0,933.6,933.12,True
453,20240605,17,15,919.2,919.68,True
454,20240605,17,30,905.28,904.32,True
455,20240605,17,45,876.0,875.52,True
456,20240605,18,0,871.68,873.6,True
457,20240605,18,15,872.16,871.68,True
458,20240605,18,30,871.2,871.68,True
459,20240605,18,45,869.76,867.84,True
460,20240605,19,0,868.32,869.76,True
461,20240605,19,15,855.84,854.4,True
462,20240605,19,30,860.64,862.08,True
463,20240605,19,45,864.0,864.0,True
464,20240605,20,0,862.56,862.08,True
465,20240605,20,15,839.52,839.04,True
466,20240605,20,30,847.2,848.64,True
467,20240605,20,45,847.68,846.72,True
468,20240605,21,0,844.8,844.8,True
469,20240605,21,15,850.08,850.56,True
470,20240605,21,30,845.76,844.8,True
471,20240605,21,45,841.92,842.88,True
472,20240605,22,0,844.32,844.8,True
473,20240605,22,15,839.04,839.04,True
474,20240605,22,30,846.24,844.8,True
475,20240605,22,45,836.16,837.12,True
476,20240605,23,0,841.44,840.96,True
477,20240605,23,15,834.72,835.2,True
478,20240605,23,30,838.08,837.12,True
479,20240605,23,45,836.16,837.12,True
480,20240606,0,0,837.84,838.08,True
481,20240606,0,15,839.52,839.04,True
482,20240606,0,30,837.6,837.12,True
483,20240606,0,45,833.76,835.2,True
484,20240606,1,0,842.88,842.88,True
485,20240606,1,15,838.56,837.12,True
486,20240606,1,30,833.28,833.28,True
487,20240606,1,45,835.2,835.2,True
488,20240606,2,0,831.84,833.28,True
489,20240606,2,15,841.44,840.96,True
490,20240606,2,30,836.16,835.2,True
491,20240606,2,45,836.64,837.12,True
492,20240606,3,0,836.64,837.12,True
493,20240606,3,15,836.64,835.2,True
494,20240606,3,30,837.12,839.04,True
495,20240606,3,45,837.6,837.12,True
496,20240606,4,0,837.6,837.12,True
497,20240606,4,15,831.84,831.36,True
498,20240606,4,30,825.6,825.6,True
499,20240606,4,45,836.16,837.12,True
500,20240606,5,0,834.24,833.28,True
501,20240606,5,15,841.92,842.88,True
502,20240606,5,30,837.6,837.12,True
503,20240606,5,45,833.28,833.28,True
504,20240606,6,0,833.76,833.28,True
505,20240606,6,15,837.6,839.04,True
506,20240606,6,30,830.88,829.44,True
507,20240606,6,45,835.68,837.12,True
508,20240606,7,0,835.68,835.2,True
509,20240606,7,15,833.76,833.28,True
510,20240606,7,30,841.44,840.96,True
511,20240606,7,45,836.64,837.12,True
512,20240606,8,0,839.52,839.04,True
513,20240606,8,15,840.96,840.96,True
514,20240606,8,30,841.44,842.88,True
515,20240606,8,45,837.12,835.2,True
516,20240606,9,0,831.36,831.36,True
517,20240606,9,15,832.32,833.28,True
518,20240606,9,30,829.92,829.44,True
519,20240606,9,45,828.0,827.52,True
520,20240606,10,0,840.48,840.96,True
521,20240606,10,15,846.72,846.72,True
522,20240606,10,30,844.32,844.8,True
523,20240606,10,45,847.68,848.64,True
524,20240606,11,0,840.96,839.04,True
525,20240606,11,15,840.96,842.88,True
526,20240606,11,30,849.12,848.64,True
527,20240606,11,45,845.28,844.8,True
528,20240606,12,0,854.4,854.4,True
529,20240606,12,15,847.2,846.72,True
530,20240606,12,30,850.56,850.56,True
531,20240606,12,45,850.56,850.56,True
532,20240606,13,0,850.56,850.56,True
533,20240606,13,15,852.0,852.48,True
534,20240606,13,30,845.28,844.8,True
535,20240606,13,45,843.84,844.8,True
536,20240606,14,0,850.56,850.56,True
537,20240606,14,15,852.0,850.56,True
538,20240606,14,30,856.8,858.24,True
539,20240606,14,45,852.48,852.48,True
540,20240606,15,0,845.76,844.8,True
541,20240606,15,15,843.84,844.8,True
542,20240606,15,30,847.2,846.72,True
543,20240606,15,45,852.0,852.48,True
544,20240606,16,0,848.16,848.64,True
545,20240606,16,15,855.84,854.4,True
546,20240606,16,30,854.4,854.4,True
547,20240606,16,45,846.24,846.72,True
548,20240606,17,0,846.72,846.72,True
549,20240606,17,15,845.28,844.8,True
550,20240606,17,30,849.12,848.64,True
551,20240606,17,45,849.12,850.56,True
552,20240606,18,0,851.04,850.56,True
553,20240606,18,15,849.6,850.56,True
554,20240606,18,30,846.72,844.8,True
555,20240606,18,45,844.8,846.72,True
556,20240606,19,0,845.28,844.8,True
557,20240606,19,15,845.28,844.8,True
558,20240606,19,30,844.8,844.8,True
559,20240606,19,45,839.04,839.04,True
560,20240606,20,0,835.2,835.2,True
561,20240606,20,15,837.6,837.12,True
562,20240606,20,30,832.8,833.28,True
563,20240606,20,45,835.2,835.2,True
564,20240606,21,0,836.64,837.12,True
565,20240606,21,15,836.16,835.2,True
566,20240606,21,30,834.72,835.2,True
567,20240606,21,45,837.12,837.12,True
568,20240606,22,0,832.8,833.28,True
569,20240606,22,15,824.64,823.68,True
570,20240606,22,30,832.32,833.28,True
571,20240606,22,45,826.08,825.6,True
572,20240606,23,0,820.8,819.84,True
573,20240606,23,15,824.64,825.6,True
574,20240606,23,30,835.68,835.2,True
575,20240606,23,45,836.16,837.12,True
576,20240607,0,0,841.68,841.92,True
577,20240607,0,15,847.2,846.72,True
578,20240607,0,30,840.48,840.96,True
579,20240607,0,45,843.84,844.8,True
580,20240607,1,0,840.96,839.04,True
581,20240607,1,15,842.4,842.88,True
582,20240607,1,30,847.68,848.64,True
583,20240607,1,45,838.08,837.12,True
584,20240607,2,0,834.72,835.2,True
585,20240607,2,15,834.72,835.2,True
586,20240607,2,30,836.64,837.12,True
587,20240607,2,45,830.4,829.44,True
588,20240607,3,0,832.32,831.36,True
589,20240607,3,15,838.56,839.04,True
590,20240607,3,30,829.92,829.44,True
591,20240607,3,45,836.16,837.12,True
592,20240607,4,0,831.36,831.36,True
593,20240607,4,15,832.8,833.28,True
594,20240607,4,30,825.6,825.6,True
595,20240607,4,45,833.28,833.28,True
596,20240607,5,0,842.4,840.96,True
597,20240607,5,15,835.68,837.12,True
598,20240607,5,30,835.68,835.2,True
599,20240607,5,45,835.68,835.2,True
600,20240607,6,0,840.48,840.96,True
601,20240607,6,15,847.68,846.72,True
602,20240607,6,30,848.64,848.64,True
603,20240607,6,45,849.12,850.56,True
604,20240607,7,0,844.32,844.8,True
605,20240607,7,15,858.72,858.24,True
606,20240607,7,30,875.52,875.52,True
607,20240607,7,45,883.2,883.2,True
608,20240607,8,0,880.32,879.36,True
609,20240607,8,15,882.72,883.2,True
610,20240607,8,30,888.96,888.96,True
611,20240607,8,45,883.68,883.2,True
612,20240607,9,0,889.92,890.88,True
613,20240607,9,15,889.44,888.96,True
614,20240607,9,30,883.68,883.2,True
615,20240607,9,45,912.48,913.92,True
616,20240607,10,0,915.84,915.84,True
617,20240607,10,15,926.88,925.44,True
618,20240607,10,30,914.4,915.84,True
619,20240607,10,45,916.8,915.84,True
620,20240607,11,0,916.8,917.76,True
621,20240607,11,15,917.76,917.76,True
622,20240607,11,30,919.2,917.76,True
623,20240607,11,45,922.08,923.52,True
624,20240607,12,0,921.6,921.6,True
625,20240607,12,15,914.88,913.92,True
626,20240607,12,30,911.04,910.08,True
627,20240607,12,45,922.56,923.52,True
628,20240607,13,0,919.68,919.68,True
629,20240607,13,15,913.92,913.92,True
630,20240607,13,30,917.76,917.76,True
631,20240607,13,45,913.92,913.92,True
632,20240607,14,0,922.08,921.6,True
633,20240607,14,15,921.6,921.6,True
634,20240607,14,30,923.52,923.52,True
635,20240607,14,45,920.64,921.6,True
636,20240607,15,0,918.24,917.76,True
637,20240607,15,15,921.12,921.6,True
638,20240607,15,30,917.28,917.76,True
639,20240607,15,45,923.04,921.6,True
640,20240607,16,0,920.64,921.6,True
641,20240607,16,15,931.68,931.2,True
642,20240607,16,30,933.6,933.12,True
643,20240607,16,45,922.56,923.52,True
644,20240607,17,0,934.08,933.12,True
645,20240607,17,15,923.04,923.52,True
646,20240607,17,30,924.96,925.44,True
647,20240607,17,45,921.12,919.68,True
648,20240607,18,0,889.92,890.88,True
649,20240607,18,15,885.6,885.12,True
650,20240607,18,30,866.4,867.84,True
651,20240607,18,45,875.04,873.6,True
652,20240607,19,0,874.56,875.52,True
653,20240607,19,15,870.24,869.76,True
654,20240607,19,30,871.2,871.68,True
655,20240607,19,45,863.52,864.0,True
656,20240607,20,0,866.4,865.92,True
657,20240607,20,15,863.52,862.08,True
658,20240607,20,30,867.84,869.76,True
659,20240607,20,45,867.36,865.92,True
660,20240607,21,0,863.04,864.0,True
661,20240607,21,15,857.28,856.32,True
662,20240607,21,30,851.04,850.56,True
663,20240607,21,45,856.32,858.24,True
664,20240607,22,0,859.2,858.24,True
665,20240607,22,15,858.72,858.24,True
666,20240607,22,30,860.64,862.08,True
667,20240607,22,45,858.24,858.24,True
668,20240607,23,0,858.24,858.24,True
669,20240607,23,15,855.36,854.4,True
670,20240607,23,30,854.88,854.4,True
671,20240607,23,45,854.4,854.4,True
672,20240608,0,0,850.8,851.52,False
673,20240608,0,15,847.2,848.64,False
674,20240608,0,30,852.48,852.48,False
675,20240608,0,45,852.0,850.56,False
676,20240608,1,0,855.84,856.32,False
677,20240608,1,15,855.36,856.32,False
678,20240608,1,30,859.68,858.24,False
679,20240608,1,45,854.88,856.32,False
680,20240608,2,0,851.52,850.56,False
681,20240608,2,15,846.24,846.72,False
682,20240608,2,30,838.08,837.12,False
683,20240608,2,45,842.4,842.88,False
684,20240608,3,0,844.32,844.8,False
685,20240608,3,15,840.48,840.96,False
686,20240608,3,30,845.76,844.8,False
687,20240608,3,45,837.6,837.12,False
688,20240608,4,0,842.88,842.88,False
689,20240608,4,15,841.92,842.88,False
690,20240608,4,30,845.28,844.8,False
691,20240608,4,45,845.76,846.72,False
692,20240608,5,0,837.6,837.12,False
693,20240608,5,15,837.12,837.12,False
694,20240608,5,30,838.08,839.04,False
695,20240608,5,45,845.76,844.8,False
696,20240608,6,0,839.04,839.04,False
697,20240608,6,15,848.16,848.64,False
698,20240608,6,30,841.44,840.96,False
