no,date,hour,minute,measured_kWh,realtime_kWh,is_weekday,temperature,humidity
1,20240601,0,15,797.76,794.88,False,16.5,92.0
2,20240601,0,30,800.64,800.64,False,16.5,92.0
3,20240601,0,45,799.68,800.64,False,16.5,92.0
4,20240601,1,0,804.48,804.48,False,16.5,92.0
5,20240601,1,15,800.16,800.64,False,16.58,91.75
6,20240601,1,30,804.96,804.48,False,16.65,91.5
7,20240601,1,45,800.64,800.64,False,16.73,91.25
8,20240601,2,0,803.04,802.56,False,16.8,91.0
9,20240601,2,15,803.52,804.48,False,16.73,90.75
10,20240601,2,30,802.56,800.64,False,16.65,90.5
11,20240601,2,45,800.64,802.56,False,16.58,90.25
12,20240601,3,0,801.12,800.64,False,16.5,90.0
13,20240601,3,15,799.68,798.72,False,16.48,90.0
14,20240601,3,30,800.64,800.64,False,16.45,90.0
15,20240601,3,45,803.04,804.48,False,16.42,90.0
16,20240601,4,0,800.16,798.72,False,16.4,90.0
17,20240601,4,15,800.16,800.64,False,16.32,90.0
18,20240601,4,30,794.88,794.88,False,16.25,90.0
19,20240601,4,45,794.4,794.88,False,16.18,90.0
20,20240601,5,0,797.76,796.8,False,16.1,90.0
21,20240601,5,15,793.92,794.88,False,16.12,90.25
22,20240601,5,30,792.96,792.96,False,16.15,90.5
23,20240601,5,45,796.32,794.88,False,16.18,90.75
24,20240601,6,0,798.24,798.72,False,16.2,91.0
25,20240601,6,15,799.2,798.72,False,16.25,91.0
26,20240601,6,30,796.32,796.8,False,16.3,91.0
27,20240601,6,45,801.12,800.64,False,16.35,91.0
28,20240601,7,0,797.76,798.72,False,16.4,91.0
29,20240601,7,15,797.28,796.8,False,16.77,89.0
30,20240601,7,30,798.24,798.72,False,17.15,87.0
31,20240601,7,45,792.48,792.96,False,17.52,85.0
32,20240601,8,0,802.08,800.64,False,17.9,83.0
33,20240601,8,15,804.0,804.48,False,18.32,80.75
34,20240601,8,30,798.24,798.72,False,18.75,78.5
35,20240601,8,45,795.36,794.88,False,19.18,76.25
36,20240601,9,0,799.68,800.64,False,19.6,74.0
37,20240601,9,15,801.6,800.64,False,19.73,72.25
38,20240601,9,30,803.52,804.48,False,19.85,70.5
39,20240601,9,45,800.16,798.72,False,19.98,68.75
40,20240601,10,0,797.28,798.72,False,20.1,67.0
41,20240601,10,15,796.8,796.8,False,20.45,65.25
42,20240601,10,30,796.32,794.88,False,20.8,63.5
43,20240601,10,45,807.36,808.32,False,21.15,61.75
44,20240601,11,0,802.08,802.56,False,21.5,60.0
45,20240601,11,15,804.96,804.48,False,21.58,59.0
46,20240601,11,30,806.4,806.4,False,21.65,58.0
47,20240601,11,45,804.48,804.48,False,21.72,57.0
48,20240601,12,0,804.0,804.48,False,21.8,56.0
49,20240601,12,15,802.56,802.56,False,22.0,54.5
50,20240601,12,30,807.36,806.4,False,22.2,53.0
51,20240601,12,45,809.76,810.24,False,22.4,51.5
52,20240601,13,0,805.92,806.4,False,22.6,50.0
53,20240601,13,15,798.24,796.8,False,22.62,49.0
54,20240601,13,30,800.16,800.64,False,22.65,48.0
55,20240601,13,45,799.2,798.72,False,22.68,47.0
56,20240601,14,0,806.4,808.32,False,22.7,46.0
57,20240601,14,15,811.2,810.24,False,22.98,45.5
58,20240601,14,30,803.04,802.56,False,23.25,45.0
59,20240601,14,45,801.6,802.56,False,23.52,44.5
60,20240601,15,0,800.16,800.64,False,23.8,44.0
61,20240601,15,15,797.28,796.8,False,23.6,43.25
62,20240601,15,30,798.24,796.8,False,23.4,42.5
63,20240601,15,45,804.48,804.48,False,23.2,41.75
64,20240601,16,0,802.08,802.56,False,23.0,41.0
65,20240601,16,15,804.48,804.48,False,22.78,42.5
66,20240601,16,30,796.32,796.8,False,22.55,44.0
67,20240601,16,45,790.56,791.04,False,22.33,45.5
68,20240601,17,0,792.48,791.04,False,22.1,47.0
69,20240601,17,15,794.88,794.88,False,21.98,47.5
70,20240601,17,30,795.84,796.8,False,21.85,48.0
71,20240601,17,45,797.76,796.8,False,21.72,48.5
72,20240601,18,0,799.2,800.64,False,21.6,49.0
73,20240601,18,15,797.28,796.8,False,21.15,50.25
74,20240601,18,30,791.52,791.04,False,20.7,51.5
75,20240601,18,45,785.28,785.28,False,20.25,52.75
76,20240601,19,0,781.92,781.44,False,19.8,54.0
77,20240601,19,15,781.92,783.36,False,19.38,56.25
78,20240601,19,30,778.08,777.6,False,18.95,58.5
79,20240601,19,45,780.48,779.52,False,18.53,60.75
80,20240601,20,0,774.72,775.68,False,18.1,63.0
81,20240601,20,15,769.92,769.92,False,17.9,64.75
82,20240601,20,30,792.96,792.96,False,17.7,66.5
83,20240601,20,45,800.16,800.64,False,17.5,68.25
84,20240601,21,0,803.52,802.56,False,17.3,70.0
85,20240601,21,15,798.24,798.72,False,17.15,71.25
86,20240601,21,30,801.6,800.64,False,17.0,72.5
87,20240601,21,45,792.48,792.96,False,16.85,73.75
88,20240601,22,0,796.32,796.8,False,16.7,75.0
89,20240601,22,15,792.96,792.96,False,16.48,76.5
90,20240601,22,30,789.12,789.12,False,16.25,78.0
91,20240601,22,45,788.16,787.2,False,16.03,79.5
92,20240601,23,0,794.4,794.88,False,15.8,81.0
93,20240601,23,15,788.64,789.12,False,15.62,82.25
94,20240601,23,30,779.52,779.52,False,15.45,83.5
95,20240601,23,45,781.92,781.44,False,15.28,84.75
96,20240602,0,0,782.88,782.4,False,15.1,86.0
97,20240602,0,15,783.84,783.36,False,15.08,86.0
98,20240602,0,30,774.72,775.68,False,15.05,86.0
99,20240602,0,45,778.08,777.6,False,15.02,86.0
100,20240602,1,0,779.52,779.52,False,15.0,86.0
101,20240602,1,15,780.48,781.44,False,14.88,86.5
102,20240602,1,30,771.84,771.84,False,14.75,87.0
103,20240602,1,45,778.56,777.6,False,14.62,87.5
104,20240602,2,0,772.32,771.84,False,14.5,88.0
105,20240602,2,15,776.64,777.6,False,14.6,87.0
106,20240602,2,30,774.72,773.76,False,14.7,86.0
107,20240602,2,45,780.48,781.44,False,14.8,85.0
108,20240602,3,0,771.36,771.84,False,14.9,84.0
109,20240602,3,15,771.36,769.92,False,14.68,84.25
110,20240602,3,30,772.32,771.84,False,14.45,84.5
111,20240602,3,45,769.92,769.92,False,14.22,84.75
112,20240602,4,0,768.96,769.92,False,14.0,85.0
113,20240602,4,15,776.64,775.68,False,13.72,86.0
114,20240602,4,30,771.84,773.76,False,13.45,87.0
115,20240602,4,45,777.6,777.6,False,13.18,88.0
116,20240602,5,0,771.84,771.84,False,12.9,89.0
117,20240602,5,15,768.96,768.0,False,13.12,89.25
118,20240602,5,30,771.36,771.84,False,13.35,89.5
119,20240602,5,45,773.28,771.84,False,13.58,89.75
120,20240602,6,0,777.6,777.6,False,13.8,90.0
121,20240602,6,15,774.72,775.68,False,14.45,87.5
122,20240602,6,30,770.88,769.92,False,15.1,85.0
123,20240602,6,45,772.8,773.76,False,15.75,82.5
124,20240602,7,0,772.32,771.84,False,16.4,80.0
125,20240602,7,15,779.04,779.52,False,16.85,78.0
126,20240602,7,30,775.2,775.68,False,17.3,76.0
127,20240602,7,45,775.68,775.68,False,17.75,74.0
128,20240602,8,0,775.2,775.68,False,18.2,72.0
129,20240602,8,15,778.56,777.6,False,18.65,68.0
130,20240602,8,30,775.68,775.68,False,19.1,64.0
131,20240602,8,45,778.56,777.6,False,19.55,60.0
132,20240602,9,0,777.12,777.6,False,20.0,56.0
133,20240602,9,15,776.16,775.68,False,20.32,54.0
134,20240602,9,30,778.08,779.52,False,20.65,52.0
135,20240602,9,45,778.56,777.6,False,20.98,50.0
136,20240602,10,0,779.04,779.52,False,21.3,48.0
137,20240602,10,15,779.52,779.52,False,21.65,47.5
138,20240602,10,30,783.84,783.36,False,22.0,47.0
139,20240602,10,45,783.36,783.36,False,22.35,46.5
140,20240602,11,0,791.04,791.04,False,22.7,46.0
141,20240602,11,15,783.36,783.36,False,23.05,43.5
142,20240602,11,30,789.12,789.12,False,23.4,41.0
143,20240602,11,45,793.44,794.88,False,23.75,38.5
144,20240602,12,0,793.44,792.96,False,24.1,36.0
145,20240602,12,15,787.68,787.2,False,24.2,37.5
146,20240602,12,30,793.92,792.96,False,24.3,39.0
147,20240602,12,45,790.08,791.04,False,24.4,40.5
148,20240602,13,0,793.92,792.96,False,24.5,42.0
149,20240602,13,15,787.68,789.12,False,24.55,41.25
150,20240602,13,30,796.32,794.88,False,24.6,40.5
151,20240602,13,45,802.08,802.56,False,24.65,39.75
152,20240602,14,0,794.88,794.88,False,24.7,39.0
153,20240602,14,15,800.16,800.64,False,24.6,39.25
154,20240602,14,30,802.08,802.56,False,24.5,39.5
155,20240602,14,45,800.64,800.64,False,24.4,39.75
156,20240602,15,0,798.72,798.72,False,24.3,40.0
157,20240602,15,15,798.72,798.72,False,24.3,39.5
158,20240602,15,30,795.36,794.88,False,24.3,39.0
159,20240602,15,45,804.48,804.48,False,24.3,38.5
160,20240602,16,0,806.88,806.4,False,24.3,38.0
161,20240602,16,15,806.4,806.4,False,24.25,38.75
162,20240602,16,30,804.48,804.48,False,24.2,39.5
163,20240602,16,45,791.52,791.04,False,24.15,40.25
164,20240602,17,0,793.92,794.88,False,24.1,41.0
165,20240602,17,15,790.08,791.04,False,23.8,41.75
166,20240602,17,30,797.76,796.8,False,23.5,42.5
167,20240602,17,45,790.08,791.04,False,23.2,43.25
168,20240602,18,0,795.84,794.88,False,22.9,44.0
169,20240602,18,15,792.48,792.96,False,22.68,44.5
170,20240602,18,30,788.16,787.2,False,22.45,45.0
171,20240602,18,45,785.76,785.28,False,22.22,45.5
172,20240602,19,0,792.48,792.96,False,22.0,46.0
173,20240602,19,15,787.2,787.2,False,21.38,48.5
174,20240602,19,30,790.56,791.04,False,20.75,51.0
175,20240602,19,45,788.64,789.12,False,20.12,53.5
176,20240602,20,0,785.28,785.28,False,19.5,56.0
177,20240602,20,15,784.32,783.36,False,19.18,56.5
178,20240602,20,30,781.92,781.44,False,18.85,57.0
179,20240602,20,45,772.8,773.76,False,18.52,57.5
180,20240602,21,0,778.08,777.6,False,18.2,58.0
181,20240602,21,15,777.6,777.6,False,18.02,58.5
182,20240602,21,30,783.36,783.36,False,17.85,59.0
183,20240602,21,45,784.8,785.28,False,17.68,59.5
184,20240602,22,0,782.4,781.44,False,17.5,60.0
185,20240602,22,15,777.6,779.52,False,17.25,61.25
186,20240602,22,30,775.2,773.76,False,17.0,62.5
187,20240602,22,45,785.28,785.28,False,16.75,63.75
188,20240602,23,0,776.16,775.68,False,16.5,65.0
189,20240602,23,15,779.04,779.52,False,16.2,65.75
190,20240602,23,30,776.16,777.6,False,15.9,66.5
191,20240602,23,45,779.52,777.6,False,15.6,67.25
192,20240603,0,0,778.56,777.6,True,15.3,68.0
193,20240603,0,15,777.6,777.6,True,15.2,67.75
194,20240603,0,30,771.84,771.84,True,15.1,67.5
195,20240603,0,45,774.72,773.76,True,15.0,67.25
196,20240603,1,0,778.08,777.6,True,14.9,67.0
197,20240603,1,15,780.96,781.44,True,14.78,68.75
198,20240603,1,30,777.12,777.6,True,14.65,70.5
199,20240603,1,45,768.96,769.92,True,14.52,72.25
200,20240603,2,0,767.04,766.08,True,14.4,74.0
201,20240603,2,15,767.04,766.08,True,14.22,76.0
202,20240603,2,30,766.56,768.0,True,14.05,78.0
203,20240603,2,45,768.96,768.0,True,13.88,80.0
204,20240603,3,0,768.48,768.0,True,13.7,82.0
205,20240603,3,15,764.16,764.16,True,13.62,82.5
206,20240603,3,30,769.92,768.0,True,13.55,83.0
207,20240603,3,45,766.08,766.08,True,13.48,83.5
208,20240603,4,0,765.6,766.08,True,13.4,84.0
209,20240603,4,15,763.2,764.16,True,13.32,84.5
210,20240603,4,30,768.96,768.0,True,13.25,85.0
211,20240603,4,45,762.24,762.24,True,13.18,85.5
212,20240603,5,0,768.96,769.92,True,13.1,86.0
213,20240603,5,15,765.6,764.16,True,13.25,85.25
214,20240603,5,30,769.44,769.92,True,13.4,84.5
215,20240603,5,45,773.76,773.76,True,13.55,83.75
216,20240603,6,0,773.76,773.76,True,13.7,83.0
217,20240603,6,15,777.6,777.6,True,14.77,79.25
218,20240603,6,30,782.88,783.36,True,15.85,75.5
219,20240603,6,45,789.6,789.12,True,16.92,71.75
220,20240603,7,0,784.8,785.28,True,18.0,68.0
221,20240603,7,15,792.96,792.96,True,18.42,66.5
222,20240603,7,30,813.12,814.08,True,18.85,65.0
223,20240603,7,45,816.48,816.0,True,19.27,63.5
224,20240603,8,0,829.44,829.44,True,19.7,62.0
225,20240603,8,15,832.32,831.36,True,20.05,60.75
226,20240603,8,30,831.36,831.36,True,20.4,59.5
227,20240603,8,45,835.68,837.12,True,20.75,58.25
228,20240603,9,0,837.6,837.12,True,21.1,57.0
229,20240603,9,15,836.64,835.2,True,21.42,56.0
230,20240603,9,30,838.08,839.04,True,21.75,55.0
231,20240603,9,45,838.08,839.04,True,22.08,54.0
232,20240603,10,0,848.16,846.72,True,22.4,53.0
233,20240603,10,15,857.28,858.24,True,22.67,50.5
234,20240603,10,30,876.48,875.52,True,22.95,48.0
235,20240603,10,45,872.64,873.6,True,23.22,45.5
236,20240603,11,0,874.56,873.6,True,23.5,43.0
237,20240603,11,15,876.48,877.44,True,23.68,40.75
238,20240603,11,30,876.96,877.44,True,23.85,38.5
239,20240603,11,45,879.36,879.36,True,24.02,36.25
240,20240603,12,0,877.44,877.44,True,24.2,34.0
241,20240603,12,15,877.92,877.44,True,24.5,34.0
242,20240603,12,30,876.48,875.52,True,24.8,34.0
243,20240603,12,45,875.52,875.52,True,25.1,34.0
244,20240603,13,0,866.4,865.92,True,25.4,34.0
245,20240603,13,15,871.2,871.68,True,25.55,33.0
246,20240603,13,30,863.52,864.0,True,25.7,32.0
247,20240603,13,45,881.76,881.28,True,25.85,31.0
248,20240603,14,0,941.76,942.72,True,26.0,30.0
249,20240603,14,15,949.92,950.4,True,26.18,29.75
250,20240603,14,30,948.48,948.48,True,26.35,29.5
251,20240603,14,45,947.04,946.56,True,26.52,29.25
252,20240603,15,0,953.28,952.32,True,26.7,29.0
253,20240603,15,15,943.2,942.72,True,26.75,29.0
254,20240603,15,30,952.8,954.24,True,26.8,29.0
255,20240603,15,45,953.28,952.32,True,26.85,29.0
256,20240603,16,0,954.72,956.16,True,26.9,29.0
257,20240603,16,15,949.44,948.48,True,26.8,29.25
258,20240603,16,30,950.4,950.4,True,26.7,29.5
259,20240603,16,45,950.88,950.4,True,26.6,29.75
260,20240603,17,0,950.88,952.32,True,26.5,30.0
261,20240603,17,15,936.48,935.04,True,26.48,30.0
262,20240603,17,30,946.08,946.56,True,26.45,30.0
263,20240603,17,45,945.6,946.56,True,26.42,30.0
264,20240603,18,0,935.04,935.04,True,26.4,30.0
265,20240603,18,15,911.52,910.08,True,25.82,34.0
266,20240603,18,30,922.08,923.52,True,25.25,38.0
267,20240603,18,45,919.2,917.76,True,24.68,42.0
268,20240603,19,0,909.6,910.08,True,24.1,46.0
269,20240603,19,15,901.44,900.48,True,23.58,47.75
270,20240603,19,30,900.48,900.48,True,23.05,49.5
271,20240603,19,45,900.0,900.48,True,22.52,51.25
272,20240603,20,0,891.36,890.88,True,22.0,53.0
273,20240603,20,15,896.64,898.56,True,21.62,54.0
274,20240603,20,30,886.08,885.12,True,21.25,55.0
275,20240603,20,45,891.84,890.88,True,20.88,56.0
276,20240603,21,0,881.76,883.2,True,20.5,57.0
277,20240603,21,15,879.36,879.36,True,20.18,58.25
278,20240603,21,30,869.76,869.76,True,19.85,59.5
279,20240603,21,45,870.24,869.76,True,19.52,60.75
280,20240603,22,0,878.4,879.36,True,19.2,62.0
281,20240603,22,15,878.88,877.44,True,19.6,55.0
282,20240603,22,30,883.2,883.2,True,20.0,48.0
283,20240603,22,45,875.52,875.52,True,20.4,41.0
284,20240603,23,0,881.76,883.2,True,20.8,34.0
285,20240603,23,15,874.08,873.6,True,20.78,33.75
286,20240603,23,30,874.08,873.6,True,20.75,33.5
287,20240603,23,45,875.04,875.52,True,20.72,33.25
288,20240604,0,0,876.72,877.44,True,20.7,33.0
289,20240604,0,15,878.4,879.36,True,20.52,32.75
290,20240604,0,30,873.6,873.6,True,20.35,32.5
291,20240604,0,45,870.24,869.76,True,20.18,32.25
292,20240604,1,0,877.44,877.44,True,20.0,32.0
293,20240604,1,15,866.88,867.84,True,19.88,32.25
294,20240604,1,30,871.2,869.76,True,19.75,32.5
295,20240604,1,45,863.04,864.0,True,19.62,32.75
296,20240604,2,0,870.72,869.76,True,19.5,33.0
297,20240604,2,15,866.4,867.84,True,19.23,33.75
298,20240604,2,30,891.36,890.88,True,18.95,34.5
299,20240604,2,45,887.04,887.04,True,18.68,35.25
300,20240604,3,0,894.24,894.72,True,18.4,36.0
301,20240604,3,15,887.52,887.04,True,18.15,36.75
302,20240604,3,30,889.92,888.96,True,17.9,37.5
303,20240604,3,45,889.44,888.96,True,17.65,38.25
304,20240604,4,0,889.92,890.88,True,17.4,39.0
305,20240604,4,15,891.84,892.8,True,16.82,42.0
306,20240604,4,30,896.16,894.72,True,16.25,45.0
307,20240604,4,45,894.24,894.72,True,15.68,48.0
308,20240604,5,0,890.4,890.88,True,15.1,51.0
309,20240604,5,15,892.8,892.8,True,15.15,51.25
310,20240604,5,30,890.4,888.96,True,15.2,51.5
311,20240604,5,45,897.12,898.56,True,15.25,51.75
312,20240604,6,0,899.04,898.56,True,15.3,52.0
313,20240604,6,15,907.68,908.16,True,16.35,49.0
314,20240604,6,30,900.48,900.48,True,17.4,46.0
315,20240604,6,45,903.84,904.32,True,18.45,43.0
316,20240604,7,0,904.8,904.32,True,19.5,40.0
317,20240604,7,15,908.64,908.16,True,19.85,39.25
318,20240604,7,30,923.52,923.52,True,20.2,38.5
319,20240604,7,45,942.24,942.72,True,20.55,37.75
320,20240604,8,0,936.0,935.04,True,20.9,37.0
321,20240604,8,15,943.68,944.64,True,21.25,37.25
322,20240604,8,30,938.88,938.88,True,21.6,37.5
323,20240604,8,45,946.56,946.56,True,21.95,37.75
324,20240604,9,0,944.64,944.64,True,22.3,38.0
325,20240604,9,15,943.2,942.72,True,22.45,36.5
326,20240604,9,30,943.68,942.72,True,22.6,35.0
327,20240604,9,45,945.12,946.56,True,22.75,33.5
328,20240604,10,0,949.92,950.4,True,22.9,32.0
329,20240604,10,15,956.64,956.16,True,23.22,31.5
330,20240604,10,30,987.36,986.88,True,23.55,31.0
331,20240604,10,45,986.88,986.88,True,23.88,30.5
332,20240604,11,0,984.48,984.96,True,24.2,30.0
333,20240604,11,15,977.28,977.28,True,24.38,29.75
334,20240604,11,30,974.4,973.44,True,24.55,29.5
335,20240604,11,45,981.12,981.12,True,24.72,29.25
336,20240604,12,0,983.52,984.96,True,24.9,29.0
337,20240604,12,15,971.52,971.52,True,25.2,29.0
338,20240604,12,30,953.76,952.32,True,25.5,29.0
339,20240604,12,45,948.96,950.4,True,25.8,29.0
340,20240604,13,0,957.6,956.16,True,26.1,29.0
341,20240604,13,15,958.56,960.0,True,26.4,28.5
342,20240604,13,30,942.72,940.8,True,26.7,28.0
343,20240604,13,45,928.32,929.28,True,27.0,27.5
344,20240604,14,0,941.76,940.8,True,27.3,27.0
345,20240604,14,15,940.8,942.72,True,27.35,28.25
346,20240604,14,30,942.24,940.8,True,27.4,29.5
347,20240604,14,45,941.28,940.8,True,27.45,30.75
348,20240604,15,0,943.68,944.64,True,27.5,32.0
349,20240604,15,15,937.92,938.88,True,27.32,31.75
350,20240604,15,30,940.8,938.88,True,27.15,31.5
351,20240604,15,45,938.88,940.8,True,26.98,31.25
352,20240604,16,0,937.44,936.96,True,26.8,31.0
353,20240604,16,15,936.0,935.04,True,26.62,31.75
354,20240604,16,30,937.92,938.88,True,26.45,32.5
355,20240604,16,45,945.6,944.64,True,26.28,33.25
356,20240604,17,0,936.48,936.96,True,26.1,34.0
357,20240604,17,15,923.04,923.52,True,25.85,33.75
358,20240604,17,30,903.84,902.4,True,25.6,33.5
359,20240604,17,45,912.0,912.0,True,25.35,33.25
360,20240604,18,0,892.32,892.8,True,25.1,33.0
361,20240604,18,15,881.76,881.28,True,24.83,33.0
362,20240604,18,30,871.68,873.6,True,24.55,33.0
363,20240604,18,45,876.0,875.52,True,24.28,33.0
364,20240604,19,0,855.84,854.4,True,24.0,33.0
365,20240604,19,15,862.08,862.08,True,23.48,35.0
366,20240604,19,30,858.72,860.16,True,22.95,37.0
367,20240604,19,45,858.24,858.24,True,22.42,39.0
368,20240604,20,0,854.88,854.4,True,21.9,41.0
369,20240604,20,15,851.52,852.48,True,21.42,43.5
370,20240604,20,30,848.16,846.72,True,20.95,46.0
371,20240604,20,45,847.68,848.64,True,20.48,48.5
372,20240604,21,0,837.12,837.12,True,20.0,51.0
373,20240604,21,15,837.12,837.12,True,19.65,56.0
374,20240604,21,30,833.76,833.28,True,19.3,61.0
375,20240604,21,45,837.12,837.12,True,18.95,66.0
376,20240604,22,0,843.84,844.8,True,18.6,71.0
377,20240604,22,15,838.56,837.12,True,18.5,72.25
378,20240604,22,30,833.76,835.2,True,18.4,73.5
379,20240604,22,45,832.32,831.36,True,18.3,74.75
380,20240604,23,0,838.56,839.04,True,18.2,76.0
381,20240604,23,15,834.24,833.28,True,18.08,77.5
382,20240604,23,30,832.32,833.28,True,17.95,79.0
383,20240604,23,45,825.12,823.68,True,17.82,80.5
384,20240605,0,0,825.84,824.64,True,17.7,82.0
385,20240605,0,15,826.56,825.6,True,17.6,82.0
386,20240605,0,30,828.96,829.44,True,17.5,82.0
387,20240605,0,45,837.12,837.12,True,17.4,82.0
388,20240605,1,0,841.44,840.96,True,17.3,82.0
389,20240605,1,15,849.12,848.64,True,17.05,82.75
390,20240605,1,30,840.0,840.96,True,16.8,83.5
391,20240605,1,45,840.96,840.96,True,16.55,84.25
392,20240605,2,0,821.76,821.76,True,16.3,85.0
393,20240605,2,15,827.04,827.52,True,16.15,86.0
394,20240605,2,30,833.28,831.36,True,16.0,87.0
395,20240605,2,45,826.08,827.52,True,15.85,88.0
396,20240605,3,0,820.32,819.84,True,15.7,89.0
397,20240605,3,15,821.28,821.76,True,15.62,88.75
398,20240605,3,30,821.76,821.76,True,15.55,88.5
399,20240605,3,45,823.2,821.76,True,15.48,88.25
400,20240605,4,0,821.28,821.76,True,15.4,88.0
401,20240605,4,15,824.16,825.6,True,15.42,88.75
402,20240605,4,30,826.56,825.6,True,15.45,89.5
403,20240605,4,45,818.4,817.92,True,15.48,90.25
404,20240605,5,0,824.16,823.68,True,15.5,91.0
405,20240605,5,15,817.92,819.84,True,15.62,90.75
406,20240605,5,30,822.72,821.76,True,15.75,90.5
407,20240605,5,45,829.92,829.44,True,15.88,90.25
408,20240605,6,0,834.24,835.2,True,16.0,90.0
409,20240605,6,15,837.12,837.12,True,16.62,87.0
410,20240605,6,30,832.8,833.28,True,17.25,84.0
411,20240605,6,45,854.4,854.4,True,17.88,81.0
412,20240605,7,0,854.4,854.4,True,18.5,78.0
413,20240605,7,15,863.52,862.08,True,19.05,75.75
414,20240605,7,30,864.96,865.92,True,19.6,73.5
415,20240605,7,45,866.4,865.92,True,20.15,71.25
416,20240605,8,0,867.36,867.84,True,20.7,69.0
417,20240605,8,15,876.96,875.52,True,21.0,67.25
418,20240605,8,30,873.6,875.52,True,21.3,65.5
419,20240605,8,45,885.6,885.12,True,21.6,63.75
420,20240605,9,0,876.48,875.52,True,21.9,62.0
421,20240605,9,15,877.92,877.44,True,22.25,60.25
422,20240605,9,30,880.32,881.28,True,22.6,58.5
423,20240605,9,45,885.12,885.12,True,22.95,56.75
424,20240605,10,0,909.12,910.08,True,23.3,55.0
425,20240605,10,15,921.6,921.6,True,23.7,53.75
426,20240605,10,30,920.64,919.68,True,24.1,52.5
427,20240605,10,45,913.92,913.92,True,24.5,51.25
428,20240605,11,0,916.8,915.84,True,24.9,50.0
429,20240605,11,15,907.2,908.16,True,25.3,48.0
430,20240605,11,30,912.96,913.92,True,25.7,46.0
431,20240605,11,45,916.32,915.84,True,26.1,44.0
432,20240605,12,0,904.32,904.32,True,26.5,42.0
433,20240605,12,15,909.6,910.08,True,26.8,42.0
434,20240605,12,30,902.88,902.4,True,27.1,42.0
435,20240605,12,45,900.48,900.48,True,27.4,42.0
436,20240605,13,0,900.96,900.48,True,27.7,42.0
437,20240605,13,15,906.72,906.24,True,27.85,42.0
438,20240605,13,30,915.36,915.84,True,28.0,42.0
439,20240605,13,45,909.12,908.16,True,28.15,42.0
440,20240605,14,0,910.08,912.0,True,28.3,42.0
441,20240605,14,15,914.4,913.92,True,27.8,43.5
442,20240605,14,30,915.36,913.92,True,27.3,45.0
443,20240605,14,45,908.64,910.08,True,26.8,46.5
444,20240605,15,0,920.16,919.68,True,26.3,48.0
445,20240605,15,15,913.44,913.92,True,26.08,48.5
446,20240605,15,30,913.92,913.92,True,25.85,49.0
447,20240605,15,45,918.72,917.76,True,25.62,49.5
448,20240605,16,0,916.32,917.76,True,25.4,50.0
449,20240605,16,15,919.2,917.76,True,25.35,49.25
450,20240605,16,30,913.92,913.92,True,25.3,48.5
451,20240605,16,45,924.48,925.44,True,25.25,47.75
452,20240605,17,0,933.6,933.12,True,25.2,47.0
453,20240605,17,15,919.2,919.68,True,24.65,48.0
454,20240605,17,30,905.28,904.32,True,24.1,49.0
455,20240605,17,45,876.0,875.52,True,23.55,50.0
456,20240605,18,0,871.68,873.6,True,23.0,51.0
457,20240605,18,15,872.16,871.68,True,22.72,51.5
458,20240605,18,30,871.2,871.68,True,22.45,52.0
459,20240605,18,45,869.76,867.84,True,22.18,52.5
460,20240605,19,0,868.32,869.76,True,21.9,53.0
461,20240605,19,15,855.84,854.4,True,21.62,54.75
462,20240605,19,30,860.64,862.08,True,21.35,56.5
463,20240605,19,45,864.0,864.0,True,21.08,58.25
464,20240605,20,0,862.56,862.08,True,20.8,60.0
465,20240605,20,15,839.52,839.04,True,20.42,61.75
466,20240605,20,30,847.2,848.64,True,20.05,63.5
467,20240605,20,45,847.68,846.72,True,19.68,65.25
468,20240605,21,0,844.8,844.8,True,19.3,67.0
469,20240605,21,15,850.08,850.56,True,19.15,68.25
470,20240605,21,30,845.76,844.8,True,19.0,69.5
471,20240605,21,45,841.92,842.88,True,18.85,70.75
472,20240605,22,0,844.32,844.8,True,18.7,72.0
473,20240605,22,15,839.04,839.04,True,18.62,72.0
474,20240605,22,30,846.24,844.8,True,18.55,72.0
475,20240605,22,45,836.16,837.12,True,18.47,72.0
476,20240605,23,0,841.44,840.96,True,18.4,72.0
477,20240605,23,15,834.72,835.2,True,18.35,71.75
478,20240605,23,30,838.08,837.12,True,18.3,71.5
479,20240605,23,45,836.16,837.12,True,18.25,71.25
480,20240606,0,0,837.84,838.08,True,18.2,71.0
481,20240606,0,15,839.52,839.04,True,18.08,71.5
482,20240606,0,30,837.6,837.12,True,17.95,72.0
483,20240606,0,45,833.76,835.2,True,17.82,72.5
484,20240606,1,0,842.88,842.88,True,17.7,73.0
485,20240606,1,15,838.56,837.12,True,17.55,73.75
486,20240606,1,30,833.28,833.28,True,17.4,74.5
487,20240606,1,45,835.2,835.2,True,17.25,75.25
488,20240606,2,0,831.84,833.28,True,17.1,76.0
489,20240606,2,15,841.44,840.96,True,17.05,76.25
490,20240606,2,30,836.16,835.2,True,17.0,76.5
491,20240606,2,45,836.64,837.12,True,16.95,76.75
492,20240606,3,0,836.64,837.12,True,16.9,77.0
493,20240606,3,15,836.64,835.2,True,16.97,77.75
494,20240606,3,30,837.12,839.04,True,17.05,78.5
495,20240606,3,45,837.6,837.12,True,17.12,79.25
496,20240606,4,0,837.6,837.12,True,17.2,80.0
497,20240606,4,15,831.84,831.36,True,17.08,81.0
498,20240606,4,30,825.6,825.6,True,16.95,82.0
